date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_443,Gap_Up_aVWAP_442,Gap_Up_aVWAP_437,Gap_Up_aVWAP_428,Gap_Up_aVWAP_417,Gap_Up_aVWAP_415,Gap_Up_aVWAP_408,Gap_Up_aVWAP_399,Gap_Up_aVWAP_396,Gap_Down_aVWAP_435,Gap_Down_aVWAP_433,Gap_Down_aVWAP_431,Gap_Down_aVWAP_424,Gap_Down_aVWAP_413,Gap_Down_aVWAP_410,Gap_Down_aVWAP_409,Gap_Down_aVWAP_406,Gap_Down_aVWAP_403,Gap_Down_aVWAP_402,aVWAP_OB_bull_229,aVWAP_OB_bull_117,aVWAP_OB_bear_373,aVWAP_OB_bear_294,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-30 17:00:00+00:00,0.3976,0.4127,0.381,0.3921,2353.0,,,,,,,,,,,,,,,,,,,,,,,,,0.39526666666666666,"rgba(38, 166, 154, 1.0)",-1.0,1.317,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2353.0,False,False,False,False
2023-12-01 17:00:00+00:00,0.3806,0.3859,0.3508,0.3646,4187.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3772339704383282,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4187.0,-64.91472868217055,False,False,False,False,2381.4341085271317,False,False,False,False
2023-12-04 17:00:00+00:00,0.348,0.3705,0.3327,0.35,11526.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3605393870622532,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15713.0,-307.5207018808966,False,False,False,False,2523.210323898804,False,False,False,False
2023-12-05 17:00:00+00:00,0.341,0.3674,0.3326,0.3444,1810.0,,,,,,,,,,,,,,,,,,,,,,,,,0.35940963473535925,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17523.0,-574.4273576656889,False,False,False,False,2512.152799497272,False,False,False,False
2023-12-06 17:00:00+00:00,0.3438,0.3577,0.3286,0.3405,3470.0,,,,,,,,,,,,,,,,,,,,,,,,,0.35686161369542246,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20993.0,-890.9943753762983,False,False,False,False,2527.0031436911127,False,False,False,False
2023-12-07 17:00:00+00:00,0.3311,0.3553,0.3141,0.3162,3484.0,,,,,,,,,,,,,,,,,,,,,,,,,0.35318305503789293,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24477.0,-1256.6688811844178,False,False,False,False,2541.8403042540413,False,False,False,False
2023-12-08 17:00:00+00:00,0.3171,0.332,0.3026,0.3178,5830.0,,,,,,,,,,,,,,,,,,,,,,,,,0.34680747193304756,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.9769835811861327,-49.12071477693248,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18647.0,-1526.2864179102407,False,False,False,False,2592.8195243431255,False,False,False,False
2023-12-11 17:00:00+00:00,0.3213,0.3215,0.3057,0.3098,364.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3464274880894703,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.4900313879143947,-48.71759076574821,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19011.0,-1797.3672486403145,False,False,False,False,2558.2641828804412,False,False,False,False
2023-12-12 17:00:00+00:00,0.3037,0.3269,0.3017,0.31,26810.0,,,,,,,,,,,,,,,,,,,,,,,,,0.33138979008590436,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,1.9608982464867797,-48.35585693603472,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,7799.0,-1648.5863610644956,False,False,False,False,2934.26008702183,False,False,False,False
2023-12-13 17:00:00+00:00,0.2915,0.3046,0.2904,0.3046,17819.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3241561927206075,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,2.170811684547423,-48.22410977294897,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10020.0,-1778.3757198076817,False,False,False,False,3165.031248463352,False,False,False,False
