date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_834,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_792,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Up_aVWAP_724,Gap_Up_aVWAP_696,Gap_Up_aVWAP_648,Gap_Up_aVWAP_622,Gap_Down_aVWAP_888,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_828,Gap_Down_aVWAP_822,Gap_Down_aVWAP_786,Gap_Down_aVWAP_768,Gap_Down_aVWAP_726,Gap_Down_aVWAP_720,Gap_Down_aVWAP_708,aVWAP_OB_bull_511,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,80.77,81.115,80.455,80.82,1731.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1731.0,False,False,False,False
2025-04-14 15:00:00+00:00,80.82,80.87,79.3,79.305,2980.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2980.0,-46.201550387596896,False,False,False,False,1750.3643410852712,False,False,False,False
2025-04-14 16:00:00+00:00,79.305,79.43,78.67,79.045,2685.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5665.0,-133.31470464515354,False,False,False,False,1764.8548164172826,False,False,False,False
2025-04-14 17:00:00+00:00,79.86,79.885,79.01,79.27,2136.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536798476531786,-45.91688137112139,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3529.0,-185.96098829406588,False,False,False,False,1770.609005310038,False,False,False,False
2025-04-14 18:00:00+00:00,79.32,79.46,78.65,79.195,4069.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.341021573093371,-43.665288492807875,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7598.0,-300.8763218088866,False,False,False,False,1806.2429742199597,False,False,False,False
2025-04-14 19:00:00+00:00,79.16,79.5,78.87,79.34,5425.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98246449058594,-39.80142080410727,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2173.0,-329.9014951141752,False,False,False,False,1862.3477343095726,False,False,False,False
2025-04-15 14:00:00+00:00,78.615,80.13,78.59,79.09,15770.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.968640179093319,-38.44015541908976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17943.0,-602.9727897635678,False,False,False,False,2077.970250056711,False,False,False,False
2025-04-15 15:00:00+00:00,79.09,79.09,78.7,78.87,860.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.491259362961646,-38.27338892391447,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18803.0,-885.1437542633574,False,False,False,False,2059.086990365909,False,False,False,False
2025-04-15 16:00:00+00:00,78.67,79.35,77.935,78.8,7016.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.60259674403437,-38.27338892391447,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25819.0,-1271.715168925941,False,False,False,False,2135.93835485636,False,False,False,False
2025-04-15 17:00:00+00:00,78.8,78.8,77.455,77.56,2862.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.319279562036204,-38.27338892391447,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28681.0,-1696.6653213456939,False,False,False,False,2147.1951245485093,False,False,False,False
