date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_828,Gap_Up_aVWAP_786,Gap_Up_aVWAP_780,Gap_Up_aVWAP_757,Gap_Up_aVWAP_756,Gap_Up_aVWAP_732,Gap_Up_aVWAP_717,Gap_Up_aVWAP_654,Gap_Up_aVWAP_630,Gap_Down_aVWAP_876,Gap_Down_aVWAP_858,Gap_Down_aVWAP_846,Gap_Down_aVWAP_816,Gap_Down_aVWAP_798,Gap_Down_aVWAP_790,Gap_Down_aVWAP_774,Gap_Down_aVWAP_714,Gap_Down_aVWAP_696,Gap_Down_aVWAP_678,aVWAP_OB_bull_142,aVWAP_OB_bear_870,aVWAP_OB_bear_784,aVWAP_OB_bear_475,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-19 14:00:00+00:00,238.24,239.05,238.13,238.63,3384.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3384.0,False,False,False,False
2025-03-19 15:00:00+00:00,238.52,238.92,237.88,238.655,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3151.0,48.85271317829457,False,False,False,False,3380.3875968992247,False,False,False,False
2025-03-19 16:00:00+00:00,238.65,238.81,237.95,238.07,3236.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.88655077767638,-62.39707227813268,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-85.0,46.7774773150652,False,False,False,False,3378.149029505438,False,False,False,False
2025-03-19 17:00:00+00:00,238.07,238.15,236.78,237.175,4974.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.716620049779465,-62.39707227813268,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5059.0,-32.38186341850171,False,False,False,False,3402.890905016982,False,False,False,False
2025-03-19 18:00:00+00:00,237.11,240.05,236.31,239.535,17306.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2781914528742,-62.39707227813268,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,12247.0,157.99614996783166,False,False,False,False,3618.4429840089665,False,False,False,False
2025-03-19 19:00:00+00:00,239.505,242.21,239.43,242.115,37872.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77264709051842,-60.25162060481617,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,50119.0,932.5853569450745,False,False,False,False,4149.5058834816955,False,False,False,False
2025-03-20 14:00:00+00:00,243.865,245.99,243.775,245.41,5787.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59974037619727,-46.79381498344809,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55906.0,1784.8863591629802,False,False,False,False,4174.89338916415,False,False,False,False
2025-03-20 15:00:00+00:00,245.48,245.48,243.34,243.345,6582.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1470472489689,-41.63237931417238,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,49324.0,2521.9268807263447,False,False,False,False,4212.212871502691,False,False,False,False
2025-03-20 16:00:00+00:00,243.35,244.42,242.73,242.955,4954.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.83505440256057,-37.011351952933275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,44370.0,3170.734215908882,False,False,False,False,4223.713447138308,False,False,False,False
2025-03-20 17:00:00+00:00,242.955,243.67,241.985,241.99,5872.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.56346292347438,-34.57911339281399,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38498.0,3718.443762949055,False,False,False,False,4249.268277415234,False,False,False,False
