date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_786,Gap_Up_aVWAP_774,Gap_Up_aVWAP_762,Gap_Up_aVWAP_744,Gap_Up_aVWAP_726,Gap_Up_aVWAP_714,Gap_Up_aVWAP_708,Gap_Down_aVWAP_816,Gap_Down_aVWAP_780,Gap_Down_aVWAP_750,Gap_Down_aVWAP_702,Gap_Down_aVWAP_696,Gap_Down_aVWAP_672,Gap_Down_aVWAP_636,Gap_Down_aVWAP_624,Gap_Down_aVWAP_540,Gap_Down_aVWAP_522,aVWAP_OB_bull_845,aVWAP_OB_bull_641,aVWAP_OB_bull_541,aVWAP_OB_bull_467,aVWAP_OB_bear_811,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-28 14:00:00+00:00,5.765,5.795,5.515,5.55,29647.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,5.03375,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,29647.0,False,False,False,False
2025-03-28 15:00:00+00:00,5.545,5.69,5.53,5.615,24399.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,24399.0,378.27906976744185,False,False,False,False,29565.63565891473,False,False,False,False
2025-03-28 16:00:00+00:00,5.615,5.67,5.575,5.635,7587.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,31986.0,868.3212547322878,False,False,False,False,29224.881617691244,False,False,False,False
2025-03-28 17:00:00+00:00,5.64,5.69,5.555,5.58,13796.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.23122824465443,36.708105420188986,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,18190.0,1136.8744135736476,False,False,False,False,28985.674150750296,False,False,False,False
2025-03-28 18:00:00+00:00,5.575,5.61,5.565,5.595,11055.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.15278417404687,30.323632061962925,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,29245.0,1572.6593063864593,False,False,False,False,28707.67920267665,False,False,False,False
2025-03-28 19:00:00+00:00,5.595,5.645,5.51,5.61,37715.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.30984407541634,27.822293313602955,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,66960.0,2586.416526442483,False,False,False,False,28847.327587131273,False,False,False,False
2025-03-31 14:00:00+00:00,5.42,5.48,5.305,5.34,14277.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.30169061488277,12.29308209376844,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,52683.0,3363.107743086785,False,False,False,False,28621.4310353928,False,False,False,False
2025-03-31 15:00:00+00:00,5.345,5.485,5.34,5.43,9152.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92902417141234,7.864549669537013,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,61835.0,4269.648708310246,False,False,False,False,28319.579391433224,False,False,False,False
2025-03-31 16:00:00+00:00,5.435,5.465,5.39,5.405,6075.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93993513635294,4.261194290371542,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,55760.0,5067.948728336443,False,False,False,False,27974.702191566044,False,False,False,False
2025-03-31 17:00:00+00:00,5.405,5.44,5.38,5.395,7114.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30946388341316,1.4677893363371055,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,48646.0,5743.5774302227,False,False,False,False,27651.280452161922,False,False,False,False
2025-03-31 18:00:00+00:00,5.395,5.5,5.395,5.405,4110.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54445090695149,-0.03133292929593523,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,52756.0,6472.4521987463795,False,False,False,False,27286.29935988034,False,False,False,False
2025-03-31 19:00:00+00:00,5.405,5.455,5.36,5.38,33910.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.477429587272375,-2.1784507086269187,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,18846.0,6664.290149153412,False,False,False,False,27388.99239306049,False,False,False,False
2025-04-01 14:00:00+00:00,5.58,5.63,5.44,5.61,11812.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.049375123320274,-2.1784507086269187,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,30658.0,7036.285650716925,False,False,False,False,27147.48863502854,False,False,False,False
2025-04-01 15:00:00+00:00,5.61,5.805,5.58,5.78,20007.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.14643151523138,-8.217097889918122,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,50665.0,7712.699826674802,False,False,False,False,27036.783384873062,False,False,False,False
2025-04-01 16:00:00+00:00,5.78,5.78,5.635,5.69,11961.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.88773059470161,-5.68242221085147,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38704.0,8193.185100679844,False,False,False,False,26803.050309138594,False,False,False,False
2025-04-01 17:00:00+00:00,5.695,5.72,5.67,5.705,10639.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.031238365638686,-3.382698081044275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,49343.0,8831.166727025893,False,False,False,False,26552.444877989157,False,False,False,False
2025-04-01 18:00:00+00:00,5.705,5.715,5.54,5.575,10886.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.29851838830264,-3.382698081044275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38457.0,9290.481971568126,False,False,False,False,26309.55425972576,False,False,False,False
2025-04-01 19:00:00+00:00,5.575,5.625,5.56,5.57,29338.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.33336077303522,-3.382698081044275,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9119.0,9287.823336350015,False,False,False,False,26356.506906861792,False,False,False,False
2025-04-02 14:00:00+00:00,5.7,5.865,5.695,5.845,13093.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.70363908709399,-2.5500342737462773,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22212.0,9488.198168344588,False,False,False,False,26150.871140863936,False,False,False,False
2025-04-02 15:00:00+00:00,5.845,5.9,5.755,5.875,14644.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.056248763743994,1.1369807948276502,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,36856.0,9912.505173486532,False,False,False,False,25972.470037904804,False,False,False,False
2025-04-02 16:00:00+00:00,5.87,5.925,5.81,5.92,7561.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.95686373566797,4.3983244391471885,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,44417.0,10447.458581649531,False,False,False,False,25687.02089003031,False,False,False,False
2025-04-02 17:00:00+00:00,5.915,6.035,5.885,6.0,13686.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.973333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.99538863611883,7.7862047717469665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,58103.0,11186.304185034809,False,False,False,False,25500.958550649997,False,False,False,False
2025-04-02 18:00:00+00:00,6.005,6.015,5.77,5.81,26094.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.902271241830065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28184195711073,7.7862047717469665,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,32009.0,11509.136678290084,False,False,False,False,25510.15299172519,False,False,False,False
2025-04-02 19:00:00+00:00,5.805,5.93,5.795,5.88,39967.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,5.885262496812837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06995169755468,7.7862047717469665,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,71976.0,12446.607427463881,False,False,False,False,25734.29015464418,False,False,False,False
2025-04-03 14:00:00+00:00,5.125,5.16,5.04,5.085,20851.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.721464376362684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56975303537132,11.56075177215704,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,51125.0,13046.272428588472,False,False,False,False,25658.580229765976,False,False,False,False
2025-04-03 15:00:00+00:00,5.085,5.28,5.085,5.25,10237.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.673762424625193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52022379489725,6.927545722087487,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,61362.0,13795.353476207254,False,False,False,False,25419.48596263782,False,False,False,False
2025-04-03 16:00:00+00:00,5.24,5.33,5.23,5.265,14192.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.628498311031484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38947418902614,3.960025041574781,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,75554.0,14752.851871924971,False,False,False,False,25245.416412829483,False,False,False,False
2025-04-03 17:00:00+00:00,5.265,5.31,5.195,5.25,6511.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.609845519925801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.149436983400065,1.6256360346387453,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,69043.0,15594.559594840863,False,False,False,False,24954.96034441352,False,False,False,False
2025-04-03 18:00:00+00:00,5.255,5.38,5.24,5.345,25869.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.562484864078471,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.363691377142366,1.381882752867348,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,94912.0,16824.287353060383,False,False,False,False,24969.13150186447,False,False,False,False
2025-04-03 19:00:00+00:00,5.34,5.375,5.25,5.255,42762.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.504986161693369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4008526018998,-0.178524712208727,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,52150.0,17371.972820454797,False,False,False,False,25244.989928192153,False,False,False,False
2025-04-04 14:00:00+00:00,5.155,5.16,4.71,4.875,13886.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.190856532199668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24763564098917,-4.675688845957396,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,38264.0,17695.88021858728,False,False,False,False,25068.88155721243,False,False,False,False
2025-04-04 15:00:00+00:00,4.87,5.56,4.87,5.375,30812.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.300158243700736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.405977193658266,-4.675688845957396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,69076.0,18492.471222950266,False,False,False,False,25157.922153224637,False,False,False,False
2025-04-04 16:00:00+00:00,5.375,5.51,5.23,5.3,9362.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.314694963385607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.424493620816435,-4.675688845957396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,59714.0,19131.56469236189,False,False,False,False,24913.024135345186,False,False,False,False
2025-04-04 17:00:00+00:00,5.295,5.445,5.25,5.435,6883.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.324360091761335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.30322346123463,-4.675688845957396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,66597.0,19867.462914185737,False,False,False,False,24633.488877432854,False,False,False,False
2025-04-04 18:00:00+00:00,5.435,5.46,5.195,5.255,12509.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.329082333099265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27956623232433,-4.675688845957396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,54088.0,20398.013876756497,False,False,False,False,24445.512305689706,False,False,False,False
2025-04-04 19:00:00+00:00,5.26,5.32,5.19,5.28,27619.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.326295436648268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.583692456854386,-11.765913591705612,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,81707.0,21348.540793395932,False,False,False,False,24494.713665291416,False,False,False,False
2025-04-07 14:00:00+00:00,5.07,5.54,4.97,5.225,14220.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,5.32292873957217,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.14642904007028,-11.572904492750077,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,67487.0,22063.865742335533,False,False,False,False,24335.415779007828,False,False,False,False
