date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_443,Gap_Up_aVWAP_441,Gap_Up_aVWAP_437,Gap_Up_aVWAP_435,Gap_Up_aVWAP_434,Gap_Up_aVWAP_432,Gap_Up_aVWAP_430,Gap_Up_aVWAP_426,Gap_Up_aVWAP_425,Gap_Up_aVWAP_424,Gap_Down_aVWAP_440,Gap_Down_aVWAP_429,Gap_Down_aVWAP_427,Gap_Down_aVWAP_422,Gap_Down_aVWAP_420,Gap_Down_aVWAP_418,Gap_Down_aVWAP_417,Gap_Down_aVWAP_413,Gap_Down_aVWAP_411,Gap_Down_aVWAP_405,aVWAP_OB_bull_422,aVWAP_OB_bull_385,aVWAP_OB_bull_123,aVWAP_OB_bear_292,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-26 17:00:00+00:00,30.0,30.265,30.0,30.175,700.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,700.0,False,False,False,False
2023-12-27 17:00:00+00:00,30.33,30.33,30.14,30.15,593.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-593.0,-9.193798449612403,False,False,False,False,698.3410852713178,False,False,False,False
2023-12-28 17:00:00+00:00,30.08,30.225,30.07,30.2,974.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076923076922572,-84.61538461538386,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,381.0,-3.1442821945796524,False,False,False,False,702.6148668950182,False,False,False,False
2023-12-29 17:00:00+00:00,30.17,30.17,30.045,30.045,200.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1432749171412,-83.33470528345111,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,181.0,-0.28933208303578173,False,False,False,False,694.8223883385062,False,False,False,False
2024-01-01 17:00:00+00:00,30.045,30.045,30.045,30.045,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52084281062028,-80.3830917979034,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,181.0,2.5213552360810523,False,False,False,False,684.0499482092271,False,False,False,False
2024-01-02 17:00:00+00:00,30.43,30.505,30.28,30.28,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.40513781004134,-62.62367973515958,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,581.0,11.490016395211578,False,False,False,False,679.6460730431925,False,False,False,False
2024-01-03 17:00:00+00:00,30.19,30.44,29.97,29.97,708.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.165155682134134,-59.086432453522896,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-127.0,9.342884358076514,False,False,False,False,680.0856688099647,False,False,False,False
2024-01-04 17:00:00+00:00,30.3,30.41,30.12,30.2,628.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.959677884424416,-49.643872123927274,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,501.0,16.965475298261374,False,False,False,False,679.2781390609729,False,False,False,False
2024-01-05 17:00:00+00:00,30.2,30.7,30.2,30.605,345.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.501666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.318344728824584,-37.22218556215765,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,846.0,29.81872374324957,False,False,False,False,674.095532253826,False,False,False,False
2024-01-08 17:00:00+00:00,30.48,30.68,30.23,30.68,425.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,30.517305194805193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.245162622422896,-27.486095627163415,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1271.0,49.06184430536973,False,False,False,False,670.2335860173325,False,False,False,False
2024-01-09 17:00:00+00:00,30.38,30.38,30.29,30.29,322.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.459125457875455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.962378324713725,-26.76997391816667,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,949.0,63.01437385102292,False,False,False,False,664.8346156914824,False,False,False,False
