date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_443,Gap_Up_aVWAP_438,Gap_Up_aVWAP_435,Gap_Up_aVWAP_434,Gap_Up_aVWAP_431,Gap_Up_aVWAP_430,Gap_Up_aVWAP_428,Gap_Up_aVWAP_425,Gap_Up_aVWAP_424,Gap_Up_aVWAP_421,Gap_Down_aVWAP_445,Gap_Down_aVWAP_442,Gap_Down_aVWAP_439,Gap_Down_aVWAP_437,Gap_Down_aVWAP_426,Gap_Down_aVWAP_423,Gap_Down_aVWAP_422,Gap_Down_aVWAP_419,Gap_Down_aVWAP_418,Gap_Down_aVWAP_417,aVWAP_OB_bear_384,aVWAP_OB_bear_180,aVWAP_OB_bear_132,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 17:00:00+00:00,103.115,103.47,102.63,102.75,19116.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19116.0,False,False,False,False
2023-12-25 17:00:00+00:00,102.75,102.75,102.75,102.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18819.627906976744,False,False,False,False
2023-12-26 17:00:00+00:00,102.97,103.075,102.67,102.68,13426.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13426.0,-208.15503875968992,False,False,False,False,18736.005768884082,False,False,False,False
2023-12-27 17:00:00+00:00,103.355,103.81,103.25,103.61,26709.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.243001119821002,-96.8645016797315,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,13283.0,1.0101556396851095,False,False,False,False,18859.618082544792,False,False,False,False
2023-12-28 17:00:00+00:00,103.89,104.05,103.47,103.47,37484.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.791701962622156,-78.84637080922836,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24201.0,-374.21480801364334,False,False,False,False,19148.36818979216,False,False,False,False
2023-12-29 17:00:00+00:00,102.835,103.545,102.745,103.47,11645.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82416919115626,-64.91119217494439,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24201.0,-743.622330370021,False,False,False,False,19032.036900027942,False,False,False,False
2024-01-01 17:00:00+00:00,103.47,103.47,103.47,103.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17914734351233,-53.484562083499995,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24201.0,-1107.3026043177726,False,False,False,False,18736.966560492627,False,False,False,False
2024-01-02 17:00:00+00:00,102.31,102.63,101.835,102.105,18314.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.411473058864146,-53.484562083499995,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-42515.0,-1749.2824089019932,False,False,False,False,18730.40893939972,False,False,False,False
2024-01-03 17:00:00+00:00,103.175,103.83,102.99,103.605,30352.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.66011951984457,-53.484562083499995,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-12163.0,-1910.7353948104892,False,False,False,False,18910.588645765612,False,False,False,False
2024-01-04 17:00:00+00:00,108.535,108.955,107.48,107.64,79910.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,108.025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7994320325835,-40.99094097495646,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,67747.0,-830.7705049684662,False,False,False,False,19856.315953583202,False,False,False,False
2024-01-05 17:00:00+00:00,106.755,106.915,105.725,105.985,25394.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,107.58691186153105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.08325033101836,-35.47884537161333,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,42353.0,-161.2546831860094,False,False,False,False,19942.17152019431,False,False,False,False
2024-01-08 17:00:00+00:00,106.14,106.4,105.92,106.38,66572.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,107.06263604769329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88296771446173,-29.390518423267736,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,108925.0,1530.0050793440064,False,False,False,False,20665.1145974006,False,False,False,False
2024-01-09 17:00:00+00:00,106.19,106.98,105.82,106.95,49070.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,106.95618748472478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.27962428981496,-22.93787793840322,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,157995.0,3955.818954082859,False,False,False,False,21105.50041759594,False,False,False,False
2024-01-10 17:00:00+00:00,108.16,108.71,107.975,108.665,66680.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,107.30249629727494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3294263448132,-15.348526297688863,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,224675.0,7377.821760996303,False,False,False,False,21812.08180647042,False,False,False,False
2024-01-11 17:00:00+00:00,106.37,107.0,105.98,106.68,39650.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,107.21173403080785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.843454499445,-14.850665487035478,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,185025.0,10132.041578655275,False,False,False,False,22088.638677687934,False,False,False,False
2024-01-12 17:00:00+00:00,107.09,107.405,106.87,107.165,57849.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,107.20196036784593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.27123705407966,-12.762686977624327,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,242874.0,13740.444034800154,False,False,False,False,22643.062884235405,False,False,False,False
2024-01-15 17:00:00+00:00,107.165,107.165,107.165,107.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,107.20196036784593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.22309209050277,-10.451764065233789,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,242874.0,17292.902266818757,False,False,False,False,22292.00764572013,False,False,False,False
2024-01-16 17:00:00+00:00,106.06,106.5,105.87,106.345,70897.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,107.05214683721398,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.30119653963935,-10.451764065233789,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,171977.0,19691.10533244947,False,False,False,False,23045.5734186547,False,False,False,False
