date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_786,Gap_Up_aVWAP_780,Gap_Up_aVWAP_684,Gap_Up_aVWAP_678,Gap_Up_aVWAP_642,Gap_Up_aVWAP_606,Gap_Up_aVWAP_582,Gap_Up_aVWAP_558,Gap_Up_aVWAP_516,Gap_Up_aVWAP_498,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_846,Gap_Down_aVWAP_792,Gap_Down_aVWAP_768,Gap_Down_aVWAP_738,Gap_Down_aVWAP_726,Gap_Down_aVWAP_720,Gap_Down_aVWAP_702,Gap_Down_aVWAP_648,aVWAP_OB_bull_882,aVWAP_OB_bull_591,aVWAP_OB_bear_678,aVWAP_OB_bear_2,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 15:00:00+00:00,8.08,8.215,8.07,8.18,6715.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6715.0,False,False,False,False
2025-02-11 16:00:00+00:00,8.18,8.23,8.155,8.21,2357.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2357.0,36.542635658914726,False,False,False,False,6647.434108527132,False,False,False,False
2025-02-11 17:00:00+00:00,8.21,8.32,8.155,8.215,3613.0,,,,,,,,,,,,,,,,,,,,,,,,8.23,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,-1.0,8.32,8.155,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5970.0,128.53422270296255,False,False,False,False,6600.388618472447,False,False,False,False
2025-02-11 18:00:00+00:00,8.22,8.24,8.115,8.115,1380.0,,,,,,,,,,,,,,,,,,,,,,,,8.209731624273983,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.9884393063584,26.589595375722567,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4590.0,197.7042347540794,False,False,False,False,6519.4523608217105,False,False,False,False
2025-02-11 19:00:00+00:00,8.115,8.12,8.09,8.09,1199.0,,,,,,,,,,,,,,,,,,,,,,,,8.188483527131783,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3296749871353,11.357401130040266,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,3391.0,247.21269623076034,False,False,False,False,6436.964727320598,False,False,False,False
2025-02-11 20:00:00+00:00,8.095,8.12,8.055,8.105,8886.0,,,,,,,,,,,,,,,,,,,,,,,,8.132408144316223,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85088174143877,4.778383010263312,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,12277.0,433.7210265217563,False,False,False,False,6474.9342664319065,False,False,False,False
2025-02-12 15:00:00+00:00,8.055,8.165,8.045,8.14,4660.0,,,,,,,,,,,,,,,,,,,,,,,,8.128691694531698,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.92682297826072,4.778383010263312,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,16937.0,689.5858168082407,False,False,False,False,6446.795750673272,False,False,False,False
2025-02-12 16:00:00+00:00,8.14,8.145,8.07,8.125,1722.0,,,,,,,,,,,,,,,,,,,,,,,,8.127459304131719,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.92582590551112,4.242185880702998,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,15215.0,914.7860367026866,False,False,False,False,6373.543103376012,False,False,False,False
2025-02-12 17:00:00+00:00,8.125,8.205,8.105,8.195,2111.0,,,,,,,,,,,,,,,,,,,,,,,,8.131119949655652,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43532180460216,4.242185880702998,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,17326.0,1169.2234624902417,False,False,False,False,6307.4571637887875,False,False,False,False
2025-02-12 18:00:00+00:00,8.2,8.2,8.025,8.025,1695.0,,,,,,,,,,,,,,,,,,,,,,,,8.127914127021823,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62076542337652,4.242185880702998,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,15631.0,1393.437052219075,False,False,False,False,6235.946200009116,False,False,False,False
