date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_858,Gap_Up_aVWAP_852,Gap_Up_aVWAP_822,Gap_Up_aVWAP_798,Gap_Up_aVWAP_792,Gap_Up_aVWAP_762,Gap_Up_aVWAP_726,Gap_Up_aVWAP_720,Gap_Up_aVWAP_678,Gap_Down_aVWAP_882,Gap_Down_aVWAP_876,Gap_Down_aVWAP_840,Gap_Down_aVWAP_828,Gap_Down_aVWAP_780,Gap_Down_aVWAP_768,Gap_Down_aVWAP_744,Gap_Down_aVWAP_696,Gap_Down_aVWAP_666,Gap_Down_aVWAP_636,aVWAP_OB_bull_786,aVWAP_OB_bull_680,aVWAP_OB_bull_558,aVWAP_OB_bull_379,aVWAP_OB_bull_262,aVWAP_OB_bear_870,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-07 15:00:00+00:00,13.055,13.19,12.9,12.915,82305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,13.241667,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,82305.0,False,False,False,False
2025-03-07 16:00:00+00:00,12.915,12.92,12.775,12.845,27534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-27534.0,-426.8837209302325,False,False,False,False,81455.83720930232,False,False,False,False
2025-03-07 17:00:00+00:00,12.845,13.095,12.76,13.015,71125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.40191387559822,-86.60287081339732,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,43591.0,255.56408869659282,False,False,False,False,81295.66919055345,False,False,False,False
2025-03-07 18:00:00+00:00,13.015,13.09,12.975,13.005,68949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.54232934927707,-70.53630549952655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25358.0,-141.5454320583931,False,False,False,False,81104.24796279293,False,False,False,False
2025-03-07 19:00:00+00:00,13.005,13.045,12.825,12.835,126478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71723295402844,-68.44803024262505,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-151836.0,-2493.397440863689,False,False,False,False,81807.71698662559,False,False,False,False
2025-03-07 20:00:00+00:00,12.835,12.865,12.68,12.72,293888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.916487982224794,-68.44803024262505,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-445724.0,-9365.189728602236,False,False,False,False,85095.78338993371,False,False,False,False
2025-03-10 14:00:00+00:00,12.645,12.645,12.495,12.535,67068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.445775082974684,-68.44803024262505,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-512792.0,-17170.256554515378,False,False,False,False,84816.28287226032,False,False,False,False
2025-03-10 15:00:00+00:00,12.535,12.745,12.495,12.565,101468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.30832946408148,-67.76030472081064,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-411324.0,-23281.16730560816,False,False,False,False,85074.44902927954,False,False,False,False
2025-03-10 16:00:00+00:00,12.565,12.565,12.565,12.565,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88336571815268,-64.758082160067,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-411324.0,-29297.33525435842,False,False,False,False,83755.46532339923,False,False,False,False
2025-03-10 17:00:00+00:00,12.565,12.565,12.355,12.375,97790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.567232243349263,-63.94677183095162,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-509114.0,-36736.35331243038,False,False,False,False,83973.05500830777,False,False,False,False
2025-03-10 18:00:00+00:00,12.375,12.385,12.29,12.315,127062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.329999999999998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.832315724680257,-62.85305580400747,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-636176.0,-46029.99124557099,False,False,False,False,84641.10066709369,False,False,False,False
2025-03-10 19:00:00+00:00,12.315,12.5,12.315,12.47,298462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.398970876691639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.371160319374592,-55.01035597844263,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-337714.0,-50552.2239394381,False,False,False,False,87956.15336992944,False,False,False,False
2025-03-11 14:00:00+00:00,12.52,12.61,12.445,12.565,54286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.414926998881501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.352035756366476,-46.337840085480124,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-283428.0,-54162.70108766387,False,False,False,False,87434.1354882251,False,False,False,False
2025-03-11 15:00:00+00:00,12.565,12.695,12.545,12.65,28369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.426933409946757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6126792414022,-37.91301602345292,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-255059.0,-57277.37238863031,False,False,False,False,86518.39695352393,False,False,False,False
2025-03-11 16:00:00+00:00,12.655,12.755,12.63,12.725,41531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.447815630059486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56731187014766,-30.187743277713242,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-213528.0,-59699.862739194185,False,False,False,False,85820.91793098867,False,False,False,False
2025-03-11 17:00:00+00:00,12.725,12.725,12.6,12.615,47842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.463736305236475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.854889733212325,-26.985511320164314,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-261370.0,-62826.531533935355,False,False,False,False,85232.09749795009,False,False,False,False
2025-03-11 18:00:00+00:00,12.615,12.9,12.605,12.845,53006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.489776350968452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31770023613425,-20.009987204929587,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-208364.0,-65082.92639387434,False,False,False,False,84732.46807937721,False,False,False,False
2025-03-11 19:00:00+00:00,12.845,13.005,12.815,12.975,352594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.645094661626553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.82635524013472,-13.310953491806416,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,144230.0,-61837.7647443569,False,False,False,False,88885.3600471388,False,False,False,False
2025-03-12 14:00:00+00:00,13.17,13.225,13.055,13.105,34949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.661363510551157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.05626649091595,-7.1166986429871315,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,179179.0,-58101.07071731261,False,False,False,False,88049.13741074906,False,False,False,False
