date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_281,Gap_Up_aVWAP_280,Gap_Up_aVWAP_269,Gap_Up_aVWAP_257,Gap_Up_aVWAP_250,Gap_Up_aVWAP_228,Gap_Up_aVWAP_226,Gap_Up_aVWAP_224,Gap_Up_aVWAP_218,Gap_Up_aVWAP_205,Gap_Down_aVWAP_271,Gap_Down_aVWAP_268,Gap_Down_aVWAP_252,Gap_Down_aVWAP_243,Gap_Down_aVWAP_223,Gap_Down_aVWAP_217,Gap_Down_aVWAP_207,Gap_Down_aVWAP_202,Gap_Down_aVWAP_201,Gap_Down_aVWAP_198,aVWAP_OB_bear_251,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-07 17:00:00+00:00,26.18,26.21,26.18,26.205,3487.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3487.0,False,False,False,False
2023-12-08 17:00:00+00:00,26.22,26.28,26.21,26.255,3836.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3836.0,59.47286821705426,False,False,False,False,3492.4108527131784,False,False,False,False
2023-12-11 17:00:00+00:00,26.275,26.34,26.255,26.33,1649.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5485.0,143.5895679346193,False,False,False,False,3463.830839492819,False,False,False,False
2023-12-12 17:00:00+00:00,26.33,26.42,26.33,26.41,1707.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7192.0,252.86724905191204,False,False,False,False,3436.5931520588215,False,False,False,False
2023-12-13 17:00:00+00:00,26.16,26.47,26.115,26.455,4363.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11555.0,428.09411340769634,False,False,False,False,3450.9560489261266,False,False,False,False
2023-12-14 17:00:00+00:00,26.5,26.77,26.5,26.77,19361.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,30916.0,900.774824827732,False,False,False,False,3697.623397004791,False,False,False,False
2023-12-15 17:00:00+00:00,26.475,26.49,26.415,26.435,4966.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,85.70777695279449,37.13699925751504,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,25950.0,1289.134905062961,False,False,False,False,3717.288150539601,False,False,False,False
2023-12-18 17:00:00+00:00,26.395,26.445,26.395,26.41,5058.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,75.51801766264654,28.823749279214226,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20892.0,1593.0552941317524,False,False,False,False,3738.0743807637928,False,False,False,False
2023-12-19 17:00:00+00:00,26.415,26.415,26.38,26.405,427.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,68.58226950170302,23.650312629284514,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20465.0,1885.6435841452135,False,False,False,False,3686.739894240323,False,False,False,False
2023-12-20 17:00:00+00:00,25.905,25.935,25.665,25.67,3606.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,25.756666666666664,,0.0,0.0,0.0,0.0,53.71013077333117,11.190545415695418,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,16859.0,2117.7886448561403,False,False,False,False,3685.488112934271,False,False,False,False
