date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_441,Gap_Up_aVWAP_440,Gap_Up_aVWAP_435,Gap_Up_aVWAP_434,Gap_Up_aVWAP_431,Gap_Up_aVWAP_430,Gap_Up_aVWAP_429,Gap_Up_aVWAP_425,Gap_Up_aVWAP_421,Gap_Up_aVWAP_419,Gap_Down_aVWAP_445,Gap_Down_aVWAP_444,Gap_Down_aVWAP_438,Gap_Down_aVWAP_436,Gap_Down_aVWAP_432,Gap_Down_aVWAP_428,Gap_Down_aVWAP_427,Gap_Down_aVWAP_426,Gap_Down_aVWAP_420,Gap_Down_aVWAP_415,aVWAP_OB_bear_261,aVWAP_OB_bear_123,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-16 17:00:00+00:00,14.125,14.145,13.975,13.98,525.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,525.0,False,False,False,False
2024-01-17 17:00:00+00:00,13.895,14.08,13.865,14.05,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,200.0,3.10077519379845,False,False,False,False,519.9612403100775,False,False,False,False
2024-01-18 17:00:00+00:00,14.185,14.25,14.15,14.17,500.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,700.0,13.905414338080643,False,False,False,False,519.6517637161228,False,False,False,False
2024-01-19 17:00:00+00:00,14.125,14.155,14.055,14.145,6298.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.54308352591607,45.98877517332447,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5598.0,-73.10087115553301,False,False,False,False,609.2385580771131,False,False,False,False
2024-01-22 17:00:00+00:00,14.315,14.435,14.305,14.35,522.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0331938127049,45.797289419879434,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5076.0,-150.665198734517,False,False,False,False,607.8860222929718,False,False,False,False
2024-01-23 17:00:00+00:00,14.345,14.375,14.23,14.32,405.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.08146292853527,43.31394633409013,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5481.0,-233.30604836653998,False,False,False,False,604.7405025674994,False,False,False,False
2024-01-24 17:00:00+00:00,14.525,14.525,14.365,14.465,2460.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.55045896043401,43.08651161754021,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3021.0,-276.526109632175,False,False,False,False,633.5042157059878,False,False,False,False
2024-01-25 17:00:00+00:00,14.615,14.745,14.58,14.695,669.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33001850659466,43.08651161754021,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2352.0,-308.70399940531956,False,False,False,False,634.0545379431043,False,False,False,False
2024-01-26 17:00:00+00:00,14.555,14.87,14.505,14.845,2106.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.74,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27301984434371,41.36683208882738,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-246.0,-307.7318443757797,False,False,False,False,656.8753978199553,False,False,False,False
2024-01-29 17:00:00+00:00,14.68,14.765,14.58,14.71,2725.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.70897640240116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.38783982694423,40.808273708594555,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2971.0,-349.0228235327443,False,False,False,False,688.939345140576,False,False,False,False
2024-01-30 17:00:00+00:00,14.825,14.855,14.775,14.82,3232.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.752143329612634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11068422436334,38.99113383173149,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,261.0,-339.56510533843823,False,False,False,False,728.3666421151407,False,False,False,False
2024-01-31 17:00:00+00:00,14.535,14.635,14.455,14.495,300.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.744114751484716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.06763413351037,30.1315808301285,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-39.0,-334.905181224664,False,False,False,False,721.7252988265338,False,False,False,False
2024-02-01 17:00:00+00:00,14.605,14.635,14.16,14.21,532.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.719646055836614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.96334609785924,20.732601867297745,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-571.0,-338.56556601187845,False,False,False,False,718.7838213253472,False,False,False,False
2024-02-02 17:00:00+00:00,13.945,14.055,13.925,13.975,243.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.3425550813453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.99846569869535,12.624837083877743,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-814.0,-345.9366425078183,False,False,False,False,711.4073279714659,False,False,False,False
2024-02-05 17:00:00+00:00,14.055,14.185,14.04,14.145,9.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.344741565670763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.117611489066455,10.015567433880534,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-805.0,-353.0539038642862,False,False,False,False,700.517291878885,False,False,False,False
2024-02-06 17:00:00+00:00,14.235,14.285,14.095,14.2,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.384324244279789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.36854773815003,8.89930593842746,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-605.0,-356.96004488964616,False,False,False,False,692.7573338652588,False,False,False,False
2024-02-07 17:00:00+00:00,14.215,14.325,14.195,14.325,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,14.40044247186439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.04167819296326,8.89930593842746,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-505.0,-359.2552379921322,False,False,False,False,683.5672976813013,False,False,False,False
2024-02-08 17:00:00+00:00,14.565,14.61,14.52,14.58,1866.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.566000019685735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56244441402094,8.89930593842746,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1361.0,-332.58461414729294,False,False,False,False,701.8995876397307,False,False,False,False
2024-02-09 17:00:00+00:00,14.67,14.705,14.635,14.665,1301.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.601453339875729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.781257816185565,8.89930593842746,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2662.0,-286.1569457109008,False,False,False,False,711.1879661259364,False,False,False,False
2024-02-12 17:00:00+00:00,14.69,14.725,14.655,14.715,2401.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.635683222958958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.44300559974914,-0.008287532723862512,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5063.0,-203.22427988592557,False,False,False,False,737.3866023100304,False,False,False,False
2024-02-13 17:00:00+00:00,14.775,14.82,14.685,14.73,5376.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.679258470746506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.381949936344995,2.209749378466512,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10439.0,-38.22855461637633,False,False,False,False,809.3030890959215,False,False,False,False
2024-02-14 17:00:00+00:00,14.695,14.695,14.525,14.55,4525.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.659116182527757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21633750707359,2.209749378466512,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5914.0,54.05405863348997,False,False,False,False,866.9107931409459,False,False,False,False
2024-02-15 17:00:00+00:00,14.815,14.825,14.695,14.715,600.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.689505905668389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89076810492634,2.209749378466512,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6514.0,154.20825927483122,False,False,False,False,862.7726413093034,False,False,False,False
2024-02-16 17:00:00+00:00,14.745,14.805,14.705,14.77,3100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,14.702589244333316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.98858499838555,3.184179085610772,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9614.0,300.8716971155315,False,False,False,False,897.45833679288,False,False,False,False
