date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_882,Gap_Up_aVWAP_822,Gap_Up_aVWAP_792,Gap_Up_aVWAP_774,Gap_Up_aVWAP_762,Gap_Up_aVWAP_756,Gap_Up_aVWAP_720,Gap_Up_aVWAP_714,Gap_Up_aVWAP_702,Gap_Down_aVWAP_864,Gap_Down_aVWAP_834,Gap_Down_aVWAP_816,Gap_Down_aVWAP_810,Gap_Down_aVWAP_738,Gap_Down_aVWAP_726,Gap_Down_aVWAP_648,Gap_Down_aVWAP_576,Gap_Down_aVWAP_564,Gap_Down_aVWAP_534,aVWAP_OB_bull_816,aVWAP_OB_bull_749,aVWAP_OB_bull_600,aVWAP_OB_bull_179,aVWAP_OB_bear_401,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-26 15:00:00+00:00,2.335,2.35,2.32,2.33,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,2.455,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2025-02-26 16:00:00+00:00,2.33,2.345,2.325,2.34,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,300.0,4.651162790697675,False,False,False,False,201.5503875968992,False,False,False,False
2025-02-26 17:00:00+00:00,2.34,2.44,2.34,2.42,1807.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2107.0,37.24571840634577,False,False,False,False,226.44107926206357,False,False,False,False
2025-02-26 18:00:00+00:00,2.42,2.535,2.42,2.505,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3278.0,87.48997083415436,False,False,False,False,241.0854036145897,False,False,False,False
2025-02-26 19:00:00+00:00,2.505,2.55,2.505,2.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3278.0,136.95524260416747,False,False,False,False,237.34764541901464,False,False,False,False
2025-02-26 20:00:00+00:00,2.54,2.545,2.48,2.505,2108.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.03852818741504,44.63467536867354,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1170.0,152.97144039325013,False,False,False,False,266.35000750554156,False,False,False,False
2025-02-27 15:00:00+00:00,2.465,2.52,2.42,2.43,1550.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81823795685925,33.99410246992842,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-380.0,144.70831728637805,False,False,False,False,286.25155777677344,False,False,False,False
2025-02-27 16:00:00+00:00,2.425,2.435,2.41,2.425,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.24878979510282,27.205583636183704,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-480.0,135.02291701837217,False,False,False,False,283.36393672597075,False,False,False,False
2025-02-27 17:00:00+00:00,2.43,2.44,2.41,2.415,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.65004540388156,22.248236700368835,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1892.0,103.59620512661446,False,False,False,False,300.862170265103,False,False,False,False
2025-02-27 18:00:00+00:00,2.41,2.445,2.41,2.42,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.65349400496429,19.47790716094387,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1266.0,82.36215543472896,False,False,False,False,305.90306685014014,False,False,False,False
