date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_828,Gap_Up_aVWAP_810,Gap_Up_aVWAP_804,Gap_Up_aVWAP_798,Gap_Up_aVWAP_768,Gap_Up_aVWAP_714,Gap_Up_aVWAP_678,Gap_Up_aVWAP_660,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_834,Gap_Down_aVWAP_744,Gap_Down_aVWAP_672,Gap_Down_aVWAP_648,Gap_Down_aVWAP_564,Gap_Down_aVWAP_498,Gap_Down_aVWAP_492,Gap_Down_aVWAP_426,aVWAP_OB_bull_841,aVWAP_OB_bull_762,aVWAP_OB_bull_590,aVWAP_OB_bear_540,aVWAP_OB_bear_481,aVWAP_OB_bear_357,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 15:00:00+00:00,1.12,1.195,1.1,1.165,624736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,624736.0,False,False,False,False
2025-02-05 16:00:00+00:00,1.16,1.175,1.12,1.12,113059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-113059.0,-1752.8527131782946,False,False,False,False,616803.0232558139,False,False,False,False
2025-02-05 17:00:00+00:00,1.125,1.125,1.085,1.095,99285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-212344.0,-5017.831740880956,False,False,False,False,608779.4880115377,False,False,False,False
2025-02-05 18:00:00+00:00,1.095,1.095,1.07,1.075,204545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-416889.0,-11403.431248774275,False,False,False,False,602512.2866470178,False,False,False,False
2025-02-05 19:00:00+00:00,1.07,1.08,1.065,1.075,302958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-416889.0,-17690.029213909558,False,False,False,False,597868.0341408625,False,False,False,False
2025-02-05 20:00:00+00:00,1.07,1.075,1.05,1.06,249952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-666841.0,-27754.385350128014,False,False,False,False,592473.9870999189,False,False,False,False
2025-02-06 15:00:00+00:00,1.075,1.13,1.075,1.095,123121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.331354596122944,-39.80178086348935,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-543720.0,-35753.85224392448,False,False,False,False,585197.1966022457,False,False,False,False
2025-02-06 16:00:00+00:00,1.095,1.11,1.07,1.07,54671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.454371492385093,-35.8709469326208,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-598391.0,-44476.90879828224,False,False,False,False,576971.9842518233,False,False,False,False
2025-02-06 17:00:00+00:00,1.07,1.085,1.065,1.085,37364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96063065621098,-30.685298046029157,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-561027.0,-52485.437344045306,False,False,False,False,568605.9689921051,False,False,False,False
2025-02-06 18:00:00+00:00,1.085,1.085,1.065,1.065,26686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.385656982367177,-29.202127781828896,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-587713.0,-60783.539090649254,False,False,False,False,560204.1090077314,False,False,False,False
