date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_862,Gap_Up_aVWAP_852,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_816,Gap_Up_aVWAP_805,Gap_Up_aVWAP_804,Gap_Up_aVWAP_762,Gap_Up_aVWAP_744,Gap_Down_aVWAP_888,Gap_Down_aVWAP_876,Gap_Down_aVWAP_858,Gap_Down_aVWAP_780,Gap_Down_aVWAP_702,Gap_Down_aVWAP_666,Gap_Down_aVWAP_630,Gap_Down_aVWAP_570,Gap_Down_aVWAP_528,Gap_Down_aVWAP_522,aVWAP_OB_bull_787,aVWAP_OB_bull_670,aVWAP_OB_bull_570,aVWAP_OB_bull_528,aVWAP_OB_bull_254,aVWAP_OB_bull_92,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-17 14:00:00+00:00,104.82,105.175,104.5,104.615,12260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,107.65833,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,12260.0,False,False,False,False
2025-03-17 15:00:00+00:00,104.57,105.13,103.995,104.76,7929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7929.0,122.93023255813954,False,False,False,False,12192.852713178294,False,False,False,False
2025-03-17 16:00:00+00:00,104.71,104.82,104.43,104.535,6868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8069073783362,-24.17582417582328,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1061.0,137.47394988281954,False,False,False,False,12110.296857160025,False,False,False,False
2025-03-17 17:00:00+00:00,104.525,105.04,104.52,104.9,4447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.06111625809811,-24.17582417582328,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5508.0,220.73791965207815,False,False,False,False,11991.486053173048,False,False,False,False
2025-03-17 18:00:00+00:00,104.885,105.265,104.815,105.22,3515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.62782332413462,-20.440701434234036,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9023.0,357.207099192356,False,False,False,False,11860.06766475176,False,False,False,False
2025-03-17 19:00:00+00:00,105.24,105.62,105.155,105.445,14631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05123692198323,-14.372423152620655,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,23654.0,718.3976868017769,False,False,False,False,11903.027855995919,False,False,False,False
2025-03-18 14:00:00+00:00,107.35,107.35,105.87,105.87,20100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.24562730018152,-7.3878120116485775,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43754.0,1385.616327316478,False,False,False,False,12030.112695437841,False,False,False,False
2025-03-18 15:00:00+00:00,105.89,106.53,105.52,106.085,13724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.89853180878329,-0.9491190932585667,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,57478.0,2255.2656865828894,False,False,False,False,12056.374514113224,False,False,False,False
2025-03-18 16:00:00+00:00,106.045,106.685,105.985,106.58,11520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.49321828418374,5.282909352947996,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,68998.0,3290.0367612095115,False,False,False,False,12048.058630173484,False,False,False,False
2025-03-18 17:00:00+00:00,106.575,106.64,105.975,106.32,9738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76590538504419,5.939176382459834,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,59260.0,4157.7881292527745,False,False,False,False,12012.243767690174,False,False,False,False
