date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_738,Gap_Up_aVWAP_684,Gap_Up_aVWAP_678,Gap_Up_aVWAP_642,Gap_Up_aVWAP_582,Gap_Up_aVWAP_558,Gap_Down_aVWAP_882,Gap_Down_aVWAP_840,Gap_Down_aVWAP_780,Gap_Down_aVWAP_726,Gap_Down_aVWAP_702,Gap_Down_aVWAP_630,Gap_Down_aVWAP_624,Gap_Down_aVWAP_612,Gap_Down_aVWAP_606,Gap_Down_aVWAP_570,aVWAP_OB_bull_796,aVWAP_OB_bull_246,aVWAP_OB_bear_594,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-04 15:00:00+00:00,2.985,3.02,2.965,3.015,17637.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,3.0075,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,17637.0,False,False,False,False
2025-03-04 16:00:00+00:00,3.015,3.045,2.995,3.04,17264.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17264.0,267.6589147286822,False,False,False,False,17631.217054263565,False,False,False,False
2025-03-04 17:00:00+00:00,3.035,3.055,3.025,3.035,13564.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.87755102040825,28.571428571428868,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3700.0,320.873505198005,False,False,False,False,17568.159425515292,False,False,False,False
2025-03-04 18:00:00+00:00,3.035,3.07,3.035,3.07,16720.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41576046476995,28.675703858185912,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,20420.0,632.487869458501,False,False,False,False,17555.00966698017,False,False,False,False
2025-03-04 19:00:00+00:00,3.07,3.1,3.065,3.085,28130.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.66304780215489,29.850146865228737,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,48550.0,1375.3950342730977,False,False,False,False,17718.963005476602,False,False,False,False
2025-03-04 20:00:00+00:00,3.085,3.115,3.07,3.08,79643.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.41756435164794,29.850146865228737,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-31093.0,872.0090647494837,False,False,False,False,18679.02559453898,False,False,False,False
2025-03-05 15:00:00+00:00,3.07,3.105,3.045,3.07,29115.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.65147026833073,29.850146865228737,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60208.0,-74.96781997531446,False,False,False,False,18840.823647336827,False,False,False,False
2025-03-05 16:00:00+00:00,3.065,3.07,3.025,3.045,16917.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.56901651951917,37.207209330882705,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-77125.0,-1269.5419623012785,False,False,False,False,18810.996924122304,False,False,False,False
2025-03-05 17:00:00+00:00,3.045,3.06,3.03,3.06,15548.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.80019164032248,32.58596592615565,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-61577.0,-2204.541311722964,False,False,False,False,18760.40782452351,False,False,False,False
2025-03-05 18:00:00+00:00,3.06,3.06,3.01,3.015,51129.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.432916155560214,22.83843916209686,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-112706.0,-3917.7422216187324,False,False,False,False,19262.24646290299,False,False,False,False
2025-03-05 19:00:00+00:00,3.015,3.05,3.015,3.035,31062.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.622546713389774,19.269524925132217,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-81644.0,-5122.800481748674,False,False,False,False,19445.188378206818,False,False,False,False
2025-03-05 20:00:00+00:00,3.035,3.075,3.035,3.045,108400.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.445577728555875,17.818905041643717,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,26756.0,-4628.555513039392,False,False,False,False,20824.332744436168,False,False,False,False
2025-03-06 15:00:00+00:00,3.04,3.075,3.03,3.03,16399.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.626316383966895,14.571500163851184,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,10357.0,-4396.221319038781,False,False,False,False,20755.722934444908,False,False,False,False
2025-03-06 16:00:00+00:00,3.035,3.045,3.02,3.02,18596.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50847826769855,10.973626646764025,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-8239.0,-4455.799283084691,False,False,False,False,20722.238857941888,False,False,False,False
2025-03-06 17:00:00+00:00,3.025,3.025,3.005,3.005,16831.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.73948542728857,6.775704498708379,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25070.0,-4775.399294199657,False,False,False,False,20661.90957332263,False,False,False,False
2025-03-06 18:00:00+00:00,3.005,3.01,2.99,2.995,20422.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.20319458664919,2.8370792223829255,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-45492.0,-5406.664421421367,False,False,False,False,20658.190045054063,False,False,False,False
2025-03-06 19:00:00+00:00,2.995,3.02,2.98,2.985,48435.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.9949999999999997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.878922486605646,-0.877615091924703,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-93927.0,-6779.072724965221,False,False,False,False,21088.838261409815,False,False,False,False
2025-03-06 20:00:00+00:00,2.985,3.02,2.985,3.02,69314.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.0028487856938626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40969831212534,-0.877615091924703,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-24613.0,-7055.567721477388,False,False,False,False,21836.515187589506,False,False,False,False
2025-03-07 15:00:00+00:00,3.035,3.065,3.02,3.045,35456.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0122180629439854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.643641136541234,-0.877615091924703,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,10843.0,-6778.070547500994,False,False,False,False,22047.66999088269,False,False,False,False
2025-03-07 16:00:00+00:00,3.045,3.05,3.005,3.015,31636.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0141204693042485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.618998168440484,-0.877615091924703,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-20793.0,-6995.356275446715,False,False,False,False,22196.32627009381,False,False,False,False
2025-03-07 17:00:00+00:00,3.015,3.05,3.005,3.04,16359.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0155471007289596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2298951371273,-10.541003115412714,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-4434.0,-6955.645325439788,False,False,False,False,22105.825087611734,False,False,False,False
2025-03-07 18:00:00+00:00,3.035,3.05,3.02,3.02,26708.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.017240801844019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84313961487468,-10.269806609576762,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-31142.0,-7330.627568456226,False,False,False,False,22177.17663664101,False,False,False,False
