date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_846,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_750,Gap_Up_aVWAP_726,Gap_Up_aVWAP_689,Gap_Up_aVWAP_630,Gap_Up_aVWAP_612,Gap_Up_aVWAP_558,Gap_Down_aVWAP_888,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_852,Gap_Down_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_780,Gap_Down_aVWAP_768,Gap_Down_aVWAP_732,Gap_Down_aVWAP_714,aVWAP_OB_bull_718,aVWAP_OB_bull_540,aVWAP_OB_bull_330,aVWAP_OB_bull_258,aVWAP_OB_bear_838,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-06 15:00:00+00:00,11.57,11.75,11.565,11.665,4397.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4397.0,False,False,False,False
2025-03-06 16:00:00+00:00,11.68,11.72,11.58,11.655,6628.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6628.0,-102.75968992248062,False,False,False,False,4431.589147286822,False,False,False,False
2025-03-06 17:00:00+00:00,11.655,11.71,11.61,11.675,10452.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692307692371,-84.61538461538557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3824.0,-41.879694729884015,False,False,False,False,4524.928850429662,False,False,False,False
2025-03-06 18:00:00+00:00,11.68,11.69,11.46,11.495,7779.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.265767845600358,-84.61538461538557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3955.0,-102.54822659453697,False,False,False,False,4575.379565926876,False,False,False,False
2025-03-06 19:00:00+00:00,11.5,11.58,11.325,11.435,13473.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34642497656842,-84.61538461538557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17428.0,-371.1598819961721,False,False,False,False,4713.327169555917,False,False,False,False
2025-03-06 20:00:00+00:00,11.43,11.525,11.37,11.39,41506.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35929969314662,-84.61538461538557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-58934.0,-1279.1108915776267,False,False,False,False,5283.756205686833,False,False,False,False
2025-03-07 15:00:00+00:00,11.48,11.565,11.27,11.33,5177.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99886990409508,-84.61538461538557,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-64111.0,-2253.248707212082,False,False,False,False,5282.101070714944,False,False,False,False
2025-03-07 16:00:00+00:00,11.31,11.33,11.05,11.11,6155.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.770892448496857,-84.00033889791277,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-70266.0,-3307.7099675653826,False,False,False,False,5295.634387448045,False,False,False,False
2025-03-07 17:00:00+00:00,11.11,11.2,11.075,11.145,4512.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756846652204661,-78.78390704282627,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-65754.0,-4275.869502951966,False,False,False,False,5283.4850171000135,False,False,False,False
2025-03-07 18:00:00+00:00,11.15,11.34,11.145,11.34,3246.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.113955024406952,-65.29337366316061,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-62508.0,-5178.693231588369,False,False,False,False,5251.896102106215,False,False,False,False
