date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_810,Gap_Up_aVWAP_798,Gap_Up_aVWAP_792,Gap_Up_aVWAP_762,Gap_Up_aVWAP_738,Gap_Up_aVWAP_732,Gap_Up_aVWAP_702,Gap_Down_aVWAP_870,Gap_Down_aVWAP_822,Gap_Down_aVWAP_816,Gap_Down_aVWAP_804,Gap_Down_aVWAP_780,Gap_Down_aVWAP_768,Gap_Down_aVWAP_708,Gap_Down_aVWAP_558,Gap_Down_aVWAP_540,Gap_Down_aVWAP_516,aVWAP_OB_bull_728,aVWAP_OB_bull_649,aVWAP_OB_bull_498,aVWAP_OB_bull_264,aVWAP_OB_bull_192,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 14:00:00+00:00,2.155,2.16,2.145,2.155,84643.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,2.18,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,84643.0,False,False,False,False
2025-03-21 15:00:00+00:00,2.155,2.155,2.135,2.145,62239.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-62239.0,-964.9457364341085,False,False,False,False,84295.65116279069,False,False,False,False
2025-03-21 16:00:00+00:00,2.145,2.165,2.135,2.155,66633.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64705882352941,-76.47058823529412,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4394.0,-881.8613064118744,False,False,False,False,84021.81160987921,False,False,False,False
2025-03-21 17:00:00+00:00,2.155,2.155,2.145,2.155,65741.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882348,-64.11764705882354,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,4394.0,-800.0650070876593,False,False,False,False,83738.38817406713,False,False,False,False
2025-03-21 18:00:00+00:00,2.155,2.175,2.145,2.175,59643.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23785099271453,-46.85652234185105,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64037.0,205.16080697571533,False,False,False,False,83364.81626439167,False,False,False,False
2025-03-21 19:00:00+00:00,2.175,2.19,2.165,2.19,250719.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.63901773866749,-32.793272741820964,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,314756.0,5081.918003766789,False,False,False,False,85959.45477192049,False,False,False,False
2025-03-24 14:00:00+00:00,2.215,2.235,2.215,2.235,50554.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.93998988173001,-20.50137316723579,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,365310.0,10666.849507584358,False,False,False,False,85410.53299251085,False,False,False,False
2025-03-24 15:00:00+00:00,2.235,2.245,2.225,2.235,193536.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.47397131043836,-11.428941803265154,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,365310.0,16165.192926071424,False,False,False,False,87086.89682208432,False,False,False,False
2025-03-24 16:00:00+00:00,2.235,2.235,2.21,2.215,44674.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.40154991978082,-11.12788084987244,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,320636.0,20885.67055512458,False,False,False,False,86429.33253026906,False,False,False,False
2025-03-24 17:00:00+00:00,2.215,2.22,2.205,2.205,64921.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.28690792570457,-11.12788084987244,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,255715.0,24526.435352719545,False,False,False,False,86095.87001041992,False,False,False,False
2025-03-24 18:00:00+00:00,2.205,2.215,2.2,2.21,24209.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.26263940238596,-11.12788084987244,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,279924.0,28486.08751779366,False,False,False,False,85136.38365366923,False,False,False,False
2025-03-24 19:00:00+00:00,2.215,2.225,2.21,2.22,202182.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25262093021432,-8.68984972572747,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,482106.0,35518.95437798291,False,False,False,False,86951.04437221699,False,False,False,False
2025-03-25 14:00:00+00:00,2.285,2.295,2.265,2.275,125714.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.45250297405128,-1.7591543626002775,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,607820.0,44391.83880623124,False,False,False,False,87552.02042846168,False,False,False,False
