date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_840,Gap_Up_aVWAP_816,Gap_Up_aVWAP_779,Gap_Up_aVWAP_720,Gap_Up_aVWAP_702,Gap_Up_aVWAP_648,Gap_Up_aVWAP_600,Gap_Up_aVWAP_582,Gap_Up_aVWAP_558,Gap_Up_aVWAP_552,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_822,Gap_Down_aVWAP_804,Gap_Down_aVWAP_780,Gap_Down_aVWAP_738,Gap_Down_aVWAP_726,Gap_Down_aVWAP_690,Gap_Down_aVWAP_630,aVWAP_OB_bull_808,aVWAP_OB_bull_630,aVWAP_OB_bull_420,aVWAP_OB_bull_348,aVWAP_OB_bear_736,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,13.53,13.575,13.4,13.54,8745.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,13.805,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8745.0,False,False,False,False
2025-02-13 16:00:00+00:00,13.53,13.565,13.45,13.495,8912.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8912.0,-138.1705426356589,False,False,False,False,8747.58914728682,False,False,False,False
2025-02-13 17:00:00+00:00,13.48,13.48,13.38,13.415,8319.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17231.0,-403.17565050177274,False,False,False,False,8740.94435430563,False,False,False,False
2025-02-13 18:00:00+00:00,13.415,13.465,13.37,13.39,4766.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21997.0,-737.9636249125979,False,False,False,False,8679.31731005283,False,False,False,False
2025-02-13 19:00:00+00:00,13.395,13.44,13.32,13.335,7315.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-29312.0,-1180.9719408054257,False,False,False,False,8658.16510369542,False,False,False,False
2025-02-13 20:00:00+00:00,13.335,13.41,13.27,13.395,10894.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.393119443370617,-41.54619250096644,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18418.0,-1448.2126859092173,False,False,False,False,8692.829210614873,False,False,False,False
2025-02-14 15:00:00+00:00,13.28,13.365,13.205,13.325,8385.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.119101550925613,-38.75639577076919,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26803.0,-1841.3101636470587,False,False,False,False,8688.056664713868,False,False,False,False
2025-02-14 16:00:00+00:00,13.325,13.38,13.265,13.37,6873.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.92839317649549,-33.152172056397454,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19930.0,-2121.7549673114454,False,False,False,False,8659.91625130745,False,False,False,False
2025-02-14 17:00:00+00:00,13.37,13.495,13.335,13.49,11778.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75342942095874,-23.15766029023163,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8152.0,-2215.2471383608804,False,False,False,False,8708.25863500811,False,False,False,False
2025-02-14 18:00:00+00:00,13.495,13.52,13.4,13.42,16963.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35829165316793,-19.988376358906088,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25115.0,-2570.282066448309,False,False,False,False,8836.239121287053,False,False,False,False
