date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_852,Gap_Up_aVWAP_768,Gap_Up_aVWAP_720,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Up_aVWAP_666,Gap_Up_aVWAP_654,Gap_Up_aVWAP_618,Gap_Up_aVWAP_606,Gap_Down_aVWAP_876,Gap_Down_aVWAP_870,Gap_Down_aVWAP_840,Gap_Down_aVWAP_799,Gap_Down_aVWAP_732,Gap_Down_aVWAP_642,Gap_Down_aVWAP_636,Gap_Down_aVWAP_630,Gap_Down_aVWAP_576,Gap_Down_aVWAP_516,aVWAP_OB_bull_645,aVWAP_OB_bull_583,aVWAP_OB_bull_427,aVWAP_OB_bull_323,aVWAP_OB_bear_491,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,2.86,2.93,2.805,2.805,4908.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,2.85,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4908.0,False,False,False,False
2025-04-08 15:00:00+00:00,2.805,2.87,2.78,2.83,1685.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1685.0,26.124031007751938,False,False,False,False,4858.031007751938,False,False,False,False
2025-04-08 16:00:00+00:00,2.83,2.86,2.755,2.765,1625.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1592356687898,-36.942675159235684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,60.0,26.64923982933718,False,False,False,False,4807.906496003846,False,False,False,False
2025-04-08 17:00:00+00:00,2.77,2.77,2.72,2.74,678.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5279913489303,-36.942675159235684,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-618.0,16.654677971517998,False,False,False,False,4743.876937926267,False,False,False,False
2025-04-08 18:00:00+00:00,2.75,2.805,2.725,2.73,3242.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.472207623822314,-36.942675159235684,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3860.0,-43.448495330366,False,False,False,False,4720.592024159968,False,False,False,False
2025-04-08 19:00:00+00:00,2.73,2.73,2.585,2.665,3372.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.34004356902618,-36.942675159235684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7232.0,-154.89890625547662,False,False,False,False,4699.683620684619,False,False,False,False
2025-04-09 14:00:00+00:00,2.67,2.7,2.56,2.565,2491.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.505594074486062,-36.942675159235684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9723.0,-303.2415588716708,False,False,False,False,4665.44046377478,False,False,False,False
2025-04-09 15:00:00+00:00,2.565,2.605,2.565,2.585,1549.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3302297262457,-36.942675159235684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8174.0,-425.2688215248232,False,False,False,False,4617.123557359668,False,False,False,False
2025-04-09 16:00:00+00:00,2.585,2.64,2.52,2.605,7264.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.755499944698375,-36.942675159235684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-910.0,-432.7840335942057,False,False,False,False,4658.160401431611,False,False,False,False
2025-04-09 17:00:00+00:00,2.6,2.83,2.57,2.825,2427.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71000852716917,-36.942675159235684,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1517.0,-402.5548237710397,False,False,False,False,4623.568767300888,False,False,False,False
2025-04-09 18:00:00+00:00,2.825,2.9,2.805,2.83,1284.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.17748823260279,-36.942675159235684,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2801.0,-352.88730712342664,False,False,False,False,4571.792507342734,False,False,False,False
2025-04-09 19:00:00+00:00,2.835,2.94,2.815,2.9,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.8849999999999993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.60544051954402,-35.29062890613253,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4285.0,-280.9820775556216,False,False,False,False,4523.919755290909,False,False,False,False
