date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_440,Gap_Up_aVWAP_438,Gap_Up_aVWAP_435,Gap_Up_aVWAP_433,Gap_Up_aVWAP_432,Gap_Up_aVWAP_411,Gap_Up_aVWAP_396,Gap_Up_aVWAP_383,Gap_Up_aVWAP_381,Gap_Up_aVWAP_380,Gap_Down_aVWAP_444,Gap_Down_aVWAP_443,Gap_Down_aVWAP_430,Gap_Down_aVWAP_406,Gap_Down_aVWAP_404,Gap_Down_aVWAP_402,Gap_Down_aVWAP_399,Gap_Down_aVWAP_395,Gap_Down_aVWAP_391,Gap_Down_aVWAP_390,aVWAP_OB_bull_404,aVWAP_OB_bull_84,aVWAP_OB_bear_209,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-26 17:00:00+00:00,5.23,5.23,5.23,5.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2023-12-27 17:00:00+00:00,5.23,5.23,5.165,5.165,68.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-68.0,-1.054263565891473,False,False,False,False,1.054263565891473,False,False,False,False
2023-12-28 17:00:00+00:00,5.165,5.165,5.165,5.165,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-68.0,-2.092181960218737,False,False,False,False,1.037918394327264,False,False,False,False
2023-12-29 17:00:00+00:00,5.03,5.35,5.03,5.1,200.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-268.0,-6.2147837902928655,False,False,False,False,4.122601830074128,False,False,False,False
2024-01-01 17:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-268.0,-10.273469312923984,False,False,False,False,4.0586855226311185,False,False,False,False
2024-01-02 17:00:00+00:00,5.1,5.225,5.1,5.225,410.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.206786924981948,-32.713891767516245,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,142.0,-7.912640331328262,False,False,False,False,10.352349312977923,False,False,False,False
2024-01-03 17:00:00+00:00,5.225,5.4,5.225,5.27,199.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68417190597539,-19.936652500121067,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,341.0,-2.503142031617747,False,False,False,False,13.277119091071288,False,False,False,False
2024-01-04 17:00:00+00:00,5.525,5.525,5.46,5.46,155.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4238571962495,-7.314196019333394,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,496.0,5.225588852593381,False,False,False,False,15.474373058651576,False,False,False,False
2024-01-05 17:00:00+00:00,5.46,5.59,5.46,5.54,381.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.021773642968256,1.4384244732654778,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,877.0,18.741471195964024,False,False,False,False,21.141437042238373,False,False,False,False
2024-01-08 17:00:00+00:00,5.54,5.54,5.54,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75371794078076,6.999518897448112,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,877.0,32.04780497587156,False,False,False,False,20.81366282452925,False,False,False,False
