date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_846,Gap_Up_aVWAP_822,Gap_Up_aVWAP_744,Gap_Up_aVWAP_708,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_636,Gap_Up_aVWAP_632,Gap_Up_aVWAP_618,Gap_Up_aVWAP_612,Gap_Down_aVWAP_870,Gap_Down_aVWAP_804,Gap_Down_aVWAP_774,Gap_Down_aVWAP_756,Gap_Down_aVWAP_726,Gap_Down_aVWAP_690,Gap_Down_aVWAP_672,Gap_Down_aVWAP_534,Gap_Down_aVWAP_492,Gap_Down_aVWAP_474,aVWAP_OB_bull_810,aVWAP_OB_bull_564,aVWAP_OB_bull_431,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-10 15:00:00+00:00,1.28,1.29,1.255,1.27,407.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,407.0,False,False,False,False
2025-01-10 16:00:00+00:00,1.27,1.275,1.25,1.25,1700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1700.0,-26.356589147286822,False,False,False,False,427.04651162790697,False,False,False,False
2025-01-10 17:00:00+00:00,1.255,1.29,1.25,1.285,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,22.10526315789471,-83.15789473684207,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1600.0,-50.7541614085692,False,False,False,False,421.9760230755363,False,False,False,False
2025-01-10 18:00:00+00:00,1.285,1.285,1.275,1.275,600.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,32.95810023975335,-71.17981504737983,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2200.0,-84.07580231696348,False,False,False,False,424.73608473327994,False,False,False,False
2025-01-10 19:00:00+00:00,1.275,1.275,1.265,1.275,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.19332496099244,-61.78244091791301,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2200.0,-116.88082863763071,False,False,False,False,422.80219194671747,False,False,False,False
2025-01-10 20:00:00+00:00,1.27,1.275,1.26,1.275,900.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,45.01680810848518,-53.97849982874759,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2200.0,-149.1772498990628,False,False,False,False,430.20060757545053,False,False,False,False
2025-01-13 15:00:00+00:00,1.275,1.275,1.275,1.275,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.232463540146995,-47.21710454009212,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2200.0,-180.9729514510153,False,False,False,False,423.53083071381565,False,False,False,False
2025-01-13 16:00:00+00:00,1.275,1.275,1.245,1.245,1080.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,42.034550571704024,-47.21710454009212,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3280.0,-229.01988243627088,False,False,False,False,433.708647291896,False,False,False,False
2025-01-13 17:00:00+00:00,1.245,1.255,1.245,1.25,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,39.756670599015905,-47.21710454009212,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2980.0,-271.67073697214266,False,False,False,False,431.63564500830074,False,False,False,False
2025-01-13 18:00:00+00:00,1.25,1.265,1.245,1.26,600.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,41.49979794646817,-43.1042559089063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2380.0,-304.35801236792344,False,False,False,False,434.2459450856914,False,False,False,False
