date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_846,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_810,Gap_Up_aVWAP_744,Gap_Up_aVWAP_714,Gap_Up_aVWAP_666,Gap_Up_aVWAP_660,Gap_Up_aVWAP_624,Gap_Down_aVWAP_876,Gap_Down_aVWAP_870,Gap_Down_aVWAP_840,Gap_Down_aVWAP_792,Gap_Down_aVWAP_786,Gap_Down_aVWAP_780,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_756,Gap_Down_aVWAP_738,aVWAP_OB_bear_683,aVWAP_OB_bear_599,aVWAP_OB_bear_258,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-03 14:00:00+00:00,962.92,974.99,957.61,965.25,15363.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,15363.0,False,False,False,False
2025-04-03 15:00:00+00:00,965.37,976.315,964.53,974.49,9149.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9149.0,141.84496124031008,False,False,False,False,15266.658914728681,False,False,False,False
2025-04-03 16:00:00+00:00,975.18,980.875,974.16,977.28,5922.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15071.0,373.304729283096,False,False,False,False,15121.780481942189,False,False,False,False
2025-04-03 17:00:00+00:00,977.28,978.18,971.4,971.4,5612.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.48462775517925,38.736164979661325,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9459.0,514.1682218523503,False,False,False,False,14974.342024857813,False,False,False,False
2025-04-03 18:00:00+00:00,971.4,974.73,969.46,970.79,4243.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26710401301821,31.191315946405638,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5216.0,587.0648385678177,False,False,False,False,14807.964629123582,False,False,False,False
2025-04-03 19:00:00+00:00,971.09,972.54,963.79,966.85,11094.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46031921754694,22.418752966845418,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5878.0,486.8312751791693,False,False,False,False,14750.383782160425,False,False,False,False
2025-04-04 14:00:00+00:00,962.215,962.605,949.58,954.115,14150.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.23444552439201,10.719031255217118,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20028.0,168.77187556398837,False,False,False,False,14741.075506468014,False,False,False,False
2025-04-04 15:00:00+00:00,953.88,961.565,941.665,943.555,8595.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.272149533055014,1.2703187019578621,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28623.0,-277.612184522275,False,False,False,False,14645.787514119673,False,False,False,False
2025-04-04 16:00:00+00:00,943.87,944.96,926.555,927.25,20203.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.316217418657132,-6.481253567386595,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-48826.0,-1030.3003677079762,False,False,False,False,14731.945847234096,False,False,False,False
2025-04-04 17:00:00+00:00,928.42,933.58,921.33,931.86,11469.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.580849867852486,-8.920395222834834,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-37357.0,-1593.505013169868,False,False,False,False,14681.35753952504,False,False,False,False
