date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_445,Gap_Up_aVWAP_438,Gap_Up_aVWAP_427,Gap_Up_aVWAP_421,Gap_Up_aVWAP_418,Gap_Up_aVWAP_412,Gap_Up_aVWAP_411,Gap_Up_aVWAP_410,Gap_Up_aVWAP_408,Gap_Up_aVWAP_404,Gap_Down_aVWAP_443,Gap_Down_aVWAP_442,Gap_Down_aVWAP_437,Gap_Down_aVWAP_425,Gap_Down_aVWAP_419,Gap_Down_aVWAP_416,Gap_Down_aVWAP_415,Gap_Down_aVWAP_413,Gap_Down_aVWAP_401,Gap_Down_aVWAP_393,aVWAP_OB_bull_276,aVWAP_OB_bear_158,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-22 17:00:00+00:00,6.455,6.465,6.39,6.44,23923.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,6.3525,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,23923.0,False,False,False,False
2023-12-25 17:00:00+00:00,6.44,6.44,6.44,6.44,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,23552.100775193798,False,False,False,False
2023-12-26 17:00:00+00:00,6.515,6.555,6.485,6.525,17049.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17049.0,264.3255813953488,False,False,False,False,23451.277507361334,False,False,False,False
2023-12-27 17:00:00+00:00,6.515,6.53,6.435,6.46,51268.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5849802371541,-3.952569169960654,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-34219.0,-270.2996214169822,False,False,False,False,23882.54452275108,False,False,False,False
2023-12-28 17:00:00+00:00,6.305,6.34,6.275,6.32,16792.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83981596425372,-3.952569169960654,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-51011.0,-1056.9771466663312,False,False,False,False,23772.613599917728,False,False,False,False
2023-12-29 17:00:00+00:00,6.275,6.335,6.26,6.325,19368.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.193700209830425,-3.952569169960654,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-31643.0,-1531.179051369179,False,False,False,False,23704.325016973267,False,False,False,False
2024-01-01 17:00:00+00:00,6.325,6.325,6.325,6.325,0.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.762956373548235,31.990441292589466,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-31643.0,-1998.0289885572538,False,False,False,False,23336.816101981432,False,False,False,False
2024-01-02 17:00:00+00:00,6.43,6.515,6.425,6.45,13925.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.810803890422314,31.990441292589466,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17718.0,-2241.7494693548156,False,False,False,False,23190.896472493347,False,False,False,False
2024-01-03 17:00:00+00:00,6.355,6.395,6.33,6.355,22015.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.788658015390126,30.146933551201997,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-39733.0,-2823.009167504353,False,False,False,False,23172.665519431433,False,False,False,False
2024-01-04 17:00:00+00:00,6.385,6.395,6.345,6.375,14192.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.53966164747088,27.08914162296378,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25541.0,-3175.2260796360683,False,False,False,False,23033.430395099163,False,False,False,False
2024-01-05 17:00:00+00:00,6.485,6.535,6.44,6.505,20555.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.736356423908724,27.08914162296378,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-4986.0,-3203.3000939052768,False,False,False,False,22995.005117655768,False,False,False,False
