date,Open,High,Low,Close,Volume,aVWAP_OB_bull_437,aVWAP_OB_bull_428,aVWAP_OB_bull_398,aVWAP_OB_bull_384,aVWAP_OB_bear_413,aVWAP_OB_bear_358,aVWAP_OB_bear_231,aVWAP_OB_bear_158,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-09 17:00:00+00:00,10.52,10.565,10.26,10.28,18671.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,9.745,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18671.0,False,False,False,False
2023-11-10 17:00:00+00:00,10.095,10.15,9.965,10.115,67226.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67226.0,-1042.2635658914728,False,False,False,False,19423.79069767442,False,False,False,False
2023-11-13 17:00:00+00:00,10.14,10.155,9.95,10.01,41497.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108723.0,-2711.732347815636,False,False,False,False,19766.01099693528,False,False,False,False
2023-11-14 17:00:00+00:00,10.63,10.79,10.535,10.715,37791.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,25.30408773678964,-27.226321036889324,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-70932.0,-3769.410916066556,False,False,False,False,20045.46819078125,False,False,False,False
2023-11-15 17:00:00+00:00,11.135,11.215,11.0,11.015,32955.0,,,,,,,,,11.076666666666668,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,44.31363314079701,-11.635975437490075,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-37977.0,-4299.761134422113,False,False,False,False,20245.615970769137,False,False,False,False
2023-11-16 17:00:00+00:00,10.405,10.555,10.405,10.53,31654.0,,,,,,,,,10.792506255578429,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,48.02615171452773,-10.245012252950133,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-69631.0,-5312.648558694638,False,False,False,False,20422.490141764963,False,False,False,False
2023-11-17 17:00:00+00:00,10.745,10.93,10.745,10.835,16882.0,,,,,,,,,10.801654702155249,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,53.28762354188595,-6.6646364987107205,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-52749.0,-6048.095867862163,False,False,False,False,20367.5988217376,False,False,False,False
2023-11-20 17:00:00+00:00,10.79,10.875,10.735,10.85,16830.0,,,,,,,,,10.804794940382354,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,56.919224334191924,-4.074006870807523,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35919.0,-6511.210660608486,False,False,False,False,20312.752328377326,False,False,False,False
2023-11-21 17:00:00+00:00,10.595,10.675,10.575,10.635,6566.0,,,,,,,,,10.793748319620164,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,56.299352056884835,-4.074006870807523,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-42485.0,-7068.9438286610675,False,False,False,False,20099.62438530171,False,False,False,False
2023-11-22 17:00:00+00:00,10.88,10.9,10.6,10.63,12932.0,,,,,,,,,10.78455597144773,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,55.81810577031422,-4.074006870807523,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55417.0,-7818.526094883376,False,False,False,False,19988.49842583967,False,False,False,False
