date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_858,Gap_Up_aVWAP_846,Gap_Up_aVWAP_840,Gap_Up_aVWAP_834,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_762,Gap_Down_aVWAP_888,Gap_Down_aVWAP_852,Gap_Down_aVWAP_804,Gap_Down_aVWAP_792,Gap_Down_aVWAP_780,Gap_Down_aVWAP_738,Gap_Down_aVWAP_702,Gap_Down_aVWAP_690,Gap_Down_aVWAP_630,Gap_Down_aVWAP_606,aVWAP_OB_bull_760,aVWAP_OB_bear_563,aVWAP_OB_bear_386,aVWAP_OB_bear_306,aVWAP_OB_bear_164,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-26 15:00:00+00:00,23.715,23.74,23.705,23.735,13104.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,13104.0,False,False,False,False
2025-02-26 16:00:00+00:00,23.735,23.745,23.725,23.745,3470.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3470.0,53.7984496124031,False,False,False,False,12954.635658914727,False,False,False,False
2025-02-26 17:00:00+00:00,23.745,23.755,23.735,23.745,3540.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3470.0,106.76281473469142,False,False,False,False,12808.672315365662,False,False,False,False
2025-02-26 18:00:00+00:00,23.745,23.765,23.735,23.755,12981.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16451.0,360.16184086283573,False,False,False,False,12811.344062414257,False,False,False,False
2025-02-26 19:00:00+00:00,23.755,23.775,23.755,23.765,6239.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,22690.0,706.3608820897684,False,False,False,False,12709.447255245042,False,False,False,False
2025-02-26 20:00:00+00:00,23.765,23.765,23.74,23.745,1368.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.50803995183159,36.05723595664843,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,21322.0,1025.9831939953533,False,False,False,False,12533.610863690856,False,False,False,False
2025-02-27 15:00:00+00:00,23.7,23.705,23.665,23.675,558.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.64309270778504,17.308301039896634,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20764.0,1331.998958429534,False,False,False,False,12347.942478207277,False,False,False,False
2025-02-27 16:00:00+00:00,23.675,23.685,23.665,23.665,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.47295886079815,5.462820133792626,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,20609.0,1630.8671916321769,False,False,False,False,12158.904610328094,False,False,False,False
2025-02-27 17:00:00+00:00,23.665,23.67,23.655,23.655,7003.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.812625695805146,-2.323296283455818,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,13606.0,1816.5281654053213,False,False,False,False,12078.968104741612,False,False,False,False
2025-02-27 18:00:00+00:00,23.655,23.685,23.655,23.685,19423.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58645154907941,-2.323296283455818,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,33029.0,2300.442457414541,False,False,False,False,12192.829064358022,False,False,False,False
