date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_792,Gap_Up_aVWAP_756,Gap_Up_aVWAP_732,Gap_Up_aVWAP_693,Gap_Up_aVWAP_636,Gap_Up_aVWAP_624,Gap_Up_aVWAP_564,Gap_Up_aVWAP_552,Gap_Up_aVWAP_540,Gap_Down_aVWAP_886,Gap_Down_aVWAP_852,Gap_Down_aVWAP_822,Gap_Down_aVWAP_750,Gap_Down_aVWAP_738,Gap_Down_aVWAP_714,Gap_Down_aVWAP_696,Gap_Down_aVWAP_690,Gap_Down_aVWAP_654,Gap_Down_aVWAP_576,aVWAP_OB_bull_54,aVWAP_OB_bear_792,aVWAP_OB_bear_651,aVWAP_OB_bear_175,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-25 14:00:00+00:00,48.375,48.97,48.375,48.84,4611.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,4611.0,False,False,False,False
2025-03-25 15:00:00+00:00,48.86,48.92,48.35,48.39,3910.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3910.0,-60.62015503875969,False,False,False,False,4600.131782945736,False,False,False,False
2025-03-25 16:00:00+00:00,48.41,48.5,48.33,48.48,2661.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1224489795916,-59.1836734693874,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1249.0,-79.044648759089,False,False,False,False,4570.067724295414,False,False,False,False
2025-03-25 17:00:00+00:00,48.485,48.555,48.4,48.51,6799.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.957527641127738,-53.319857776045716,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5550.0,8.227361299191458,False,False,False,False,4604.624813841222,False,False,False,False
2025-03-25 18:00:00+00:00,48.51,48.61,48.43,48.55,7050.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.091380415086064,-47.16990316244073,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,12600.0,203.44864251935903,False,False,False,False,4642.537607425079,False,False,False,False
2025-03-25 19:00:00+00:00,48.55,48.645,48.45,48.605,19187.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.965835366123137,-40.36213718603244,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,31787.0,693.1161054260356,False,False,False,False,4868.033148395233,False,False,False,False
2025-03-26 14:00:00+00:00,48.28,48.4,47.725,48.16,79129.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.812265431479922,-40.36213718603244,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47342.0,-51.614376828631634,False,False,False,False,6019.365967799958,False,False,False,False
2025-03-26 15:00:00+00:00,48.16,48.45,48.1,48.17,24391.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.730377865980714,-40.36213718603244,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22951.0,-406.64361129640474,False,False,False,False,6304.197503182904,False,False,False,False
2025-03-26 16:00:00+00:00,48.185,48.21,47.94,48.105,23375.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.441929203418923,-40.36213718603244,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-46326.0,-1118.571617322817,False,False,False,False,6568.861107784719,False,False,False,False
2025-03-26 17:00:00+00:00,48.105,48.34,47.97,48.3,18429.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.795210632696456,-36.983461007510655,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-27897.0,-1533.7410496123857,False,False,False,False,6752.739230144646,False,False,False,False
