date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_876,Gap_Up_aVWAP_846,Gap_Up_aVWAP_762,Gap_Up_aVWAP_744,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_648,Gap_Up_aVWAP_606,Gap_Up_aVWAP_594,Gap_Up_aVWAP_564,Gap_Down_aVWAP_882,Gap_Down_aVWAP_828,Gap_Down_aVWAP_804,Gap_Down_aVWAP_708,Gap_Down_aVWAP_690,Gap_Down_aVWAP_672,Gap_Down_aVWAP_588,Gap_Down_aVWAP_582,Gap_Down_aVWAP_534,Gap_Down_aVWAP_462,aVWAP_OB_bull_693,aVWAP_OB_bull_412,aVWAP_OB_bull_179,aVWAP_OB_bear_522,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-26 15:00:00+00:00,12.78,13.03,12.74,13.005,10683.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,13.185,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,10683.0,False,False,False,False
2025-02-26 16:00:00+00:00,13.005,13.025,12.8,12.82,5627.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5627.0,-87.24031007751938,False,False,False,False,10604.612403100775,False,False,False,False
2025-02-26 17:00:00+00:00,12.82,12.875,12.73,12.74,7692.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13319.0,-292.38387116158884,False,False,False,False,10559.455621657351,False,False,False,False
2025-02-26 18:00:00+00:00,12.74,12.775,12.66,12.665,3930.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17249.0,-555.277144476913,False,False,False,False,10456.673363957236,False,False,False,False
2025-02-26 19:00:00+00:00,12.665,12.705,12.63,12.63,4514.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21763.0,-884.079049213705,False,False,False,False,10364.538893198209,False,False,False,False
2025-02-26 20:00:00+00:00,12.63,12.65,12.54,12.55,18196.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-39959.0,-1489.8917771328724,False,False,False,False,10485.95689485405,False,False,False,False
2025-02-27 15:00:00+00:00,11.965,12.22,11.95,12.11,7921.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47880.0,-2209.1182612083317,False,False,False,False,10446.19012129042,False,False,False,False
2025-02-27 16:00:00+00:00,12.115,12.215,12.105,12.125,6199.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739235943558081,-49.334687650797726,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41681.0,-2821.085419949288,False,False,False,False,10380.342212433203,False,False,False,False
2025-02-27 17:00:00+00:00,12.135,12.175,12.1,12.105,3521.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2082604687906189,-48.95691973470193,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-45202.0,-3478.1538630508494,False,False,False,False,10273.995821542767,False,False,False,False
2025-02-27 18:00:00+00:00,12.105,12.205,12.105,12.195,4152.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.092144788599942,-44.61322086858135,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-41050.0,-4060.6631054841696,False,False,False,False,10179.081157642879,False,False,False,False
2025-02-27 19:00:00+00:00,12.185,12.24,12.12,12.14,2953.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.883469131607292,-42.41853302394828,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-44003.0,-4679.924142608446,False,False,False,False,10067.04889163291,False,False,False,False
2025-02-27 20:00:00+00:00,12.145,12.17,12.1,12.11,6558.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.497617787300959,-41.29556650656129,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50561.0,-5391.25865202537,False,False,False,False,10012.645032847904,False,False,False,False
2025-02-28 15:00:00+00:00,12.065,12.115,12.0,12.065,3016.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210057903915322,-40.89699959837015,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-53577.0,-6138.32440935831,False,False,False,False,9904.169916059565,False,False,False,False
2025-02-28 16:00:00+00:00,12.07,12.09,11.995,12.08,3434.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.527899637165415,-39.82753859174451,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-50143.0,-6820.567441771359,False,False,False,False,9803.857204182672,False,False,False,False
2025-02-28 17:00:00+00:00,12.065,12.095,11.98,11.99,1617.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.580360589183591,-39.82753859174451,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-51760.0,-7517.302830271028,False,False,False,False,9676.929185513172,False,False,False,False
2025-02-28 18:00:00+00:00,11.98,12.015,11.91,11.965,3237.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.409864920370321,-39.82753859174451,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-54997.0,-8253.422166235818,False,False,False,False,9577.085322171883,False,False,False,False
2025-02-28 19:00:00+00:00,11.965,12.0,11.92,11.995,3307.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.100588533159556,-38.34062087191612,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-51690.0,-8926.857481487976,False,False,False,False,9479.87469702193,False,False,False,False
2025-02-28 20:00:00+00:00,12.0,12.19,12.0,12.17,9547.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14251875107407,-30.137844303561042,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-42143.0,-9441.836435263356,False,False,False,False,9480.915399393683,False,False,False,False
2025-03-03 15:00:00+00:00,12.26,12.26,12.065,12.21,4728.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.178333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.520199979969473,-23.903775011087816,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-37415.0,-9875.528893631366,False,False,False,False,9407.22678855037,False,False,False,False
2025-03-03 16:00:00+00:00,12.21,12.245,12.05,12.095,4788.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.15401429171921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.68853465524121,-22.507226443011152,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-42203.0,-10376.729996055687,False,False,False,False,9335.610869348038,False,False,False,False
2025-03-03 17:00:00+00:00,12.095,12.13,12.035,12.04,3525.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.130854612376352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03208925950102,-22.48413996385208,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-45728.0,-10924.811701543196,False,False,False,False,9245.523879125589,False,False,False,False
2025-03-03 18:00:00+00:00,12.04,12.04,11.72,11.755,3044.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.075496528857114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41340531061638,-22.48413996385208,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-48772.0,-11511.589814697563,False,False,False,False,9149.376222084882,False,False,False,False
