date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_792,Gap_Up_aVWAP_786,Gap_Up_aVWAP_714,Gap_Up_aVWAP_702,Gap_Up_aVWAP_696,Gap_Up_aVWAP_672,Gap_Down_aVWAP_822,Gap_Down_aVWAP_732,Gap_Down_aVWAP_720,Gap_Down_aVWAP_666,Gap_Down_aVWAP_624,Gap_Down_aVWAP_606,Gap_Down_aVWAP_558,Gap_Down_aVWAP_534,Gap_Down_aVWAP_474,Gap_Down_aVWAP_396,aVWAP_OB_bull_803,aVWAP_OB_bull_779,aVWAP_OB_bull_552,aVWAP_OB_bull_264,aVWAP_OB_bull_114,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-14 14:00:00+00:00,63.54,63.965,63.1,63.425,94075.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.49666666666667,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,-1.0,63.965,63.1,5.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,94075.0,False,False,False,False
2025-04-14 15:00:00+00:00,63.42,63.51,62.53,62.825,78852.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.24967516158071,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-78852.0,-1222.5116279069766,False,False,False,False,93838.98449612403,False,False,False,False
2025-04-14 16:00:00+00:00,62.825,63.205,62.39,62.965,105406.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0995786701541,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.930693069307002,-60.3960396039605,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,26554.0,-791.8680367766358,False,False,False,False,94018.31806982754,False,False,False,False
2025-04-14 17:00:00+00:00,62.97,63.83,62.945,63.75,87380.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.19724263744157,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.53185275695294,-42.06192657814846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,113934.0,986.8275917005212,False,False,False,False,93915.39840983022,False,False,False,False
2025-04-14 18:00:00+00:00,63.75,63.845,63.405,63.81,67520.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.27352009195976,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.130630444949745,-29.890185349120976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,181454.0,3784.7682491935366,False,False,False,False,93506.16742673206,False,False,False,False
2025-04-14 19:00:00+00:00,63.81,64.015,63.06,63.115,135462.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.30285335724774,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72630364765817,-29.46655016866093,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,45992.0,4439.143935252551,False,False,False,False,94156.64545112381,False,False,False,False
2025-04-15 14:00:00+00:00,65.035,65.265,64.245,64.925,83425.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.49587419748922,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.29002605409775,-19.261590184451503,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,129417.0,6376.785114550961,False,False,False,False,93990.26335110638,False,False,False,False
2025-04-15 15:00:00+00:00,64.93,65.135,64.7,64.945,56221.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.609436144926434,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.39213482486453,-12.27723559144674,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,185638.0,9156.02875618583,False,False,False,False,93404.69337667062,False,False,False,False
2025-04-15 16:00:00+00:00,64.945,65.13,64.8,64.895,34148.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.67070709689526,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.69339578577177,-7.654688583745454,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,151490.0,11362.756992524033,False,False,False,False,92485.9849522261,False,False,False,False
2025-04-15 17:00:00+00:00,64.895,65.075,64.62,64.755,21496.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.702950592398196,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29153274625216,-5.196818874584231,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,129994.0,13202.001070159318,False,False,False,False,91385.36503048615,False,False,False,False
