date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_816,Gap_Up_aVWAP_792,Gap_Up_aVWAP_768,Gap_Up_aVWAP_762,Gap_Up_aVWAP_714,Gap_Up_aVWAP_702,Gap_Up_aVWAP_690,Gap_Up_aVWAP_588,Gap_Up_aVWAP_558,Gap_Up_aVWAP_540,Gap_Down_aVWAP_888,Gap_Down_aVWAP_882,Gap_Down_aVWAP_870,Gap_Down_aVWAP_852,Gap_Down_aVWAP_846,Gap_Down_aVWAP_780,Gap_Down_aVWAP_750,Gap_Down_aVWAP_726,Gap_Down_aVWAP_666,Gap_Down_aVWAP_654,aVWAP_OB_bull_803,aVWAP_OB_bull_759,aVWAP_OB_bull_293,aVWAP_OB_bull_234,aVWAP_OB_bear_816,aVWAP_OB_bear_564,aVWAP_OB_bear_365,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-08 14:00:00+00:00,47.995,48.38,47.615,47.75,94990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,48.1675,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,94990.0,False,False,False,False
2025-04-08 15:00:00+00:00,47.75,47.88,46.96,47.26,102638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-102638.0,-1591.2868217054263,False,False,False,False,95108.57364341084,False,False,False,False
2025-04-08 16:00:00+00:00,47.26,47.26,46.41,46.43,41932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-144570.0,-3808.011057027823,False,False,False,False,94284.13064118741,False,False,False,False
2025-04-08 17:00:00+00:00,46.425,46.705,46.04,46.57,54568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6892445832520147,-46.679679875073184,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-90002.0,-5144.3519708723525,False,False,False,False,93668.37667775815,False,False,False,False
2025-04-08 18:00:00+00:00,46.57,46.91,46.2,46.375,59716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6034867821973755,-45.17821657101749,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-149718.0,-7385.803878300689,False,False,False,False,93141.98324089368,False,False,False,False
2025-04-08 19:00:00+00:00,46.39,46.42,45.61,46.0,117534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.117919693852801,-44.948137309128384,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-267252.0,-11414.73715150533,False,False,False,False,93520.15404336045,False,False,False,False
2025-04-09 14:00:00+00:00,47.09,47.505,46.42,46.545,66652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.242742497446345,-36.875140841625395,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200600.0,-14347.842001869587,False,False,False,False,93103.59351555641,False,False,False,False
2025-04-09 15:00:00+00:00,46.545,47.095,46.52,46.815,86461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35302086809672,-29.26434382957515,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-114139.0,-15894.991738274708,False,False,False,False,93000.60756957879,False,False,False,False
2025-04-09 16:00:00+00:00,46.82,47.595,46.705,47.46,53792.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.565251495386406,-19.988309746611638,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-60347.0,-16584.170160937116,False,False,False,False,92392.72218090315,False,False,False,False
2025-04-09 17:00:00+00:00,47.465,50.755,47.24,50.56,98756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.331322331849094,-6.8158693324840485,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38409.0,-15731.562871620261,False,False,False,False,92491.37765096666,False,False,False,False
2025-04-09 18:00:00+00:00,50.59,51.5,50.155,50.215,120497.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.623333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9357836832834,-0.40588991991431556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-82088.0,-16760.34484260289,False,False,False,False,92925.57334630052,False,False,False,False
2025-04-09 19:00:00+00:00,50.215,51.35,50.105,50.93,159158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.72103272484549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.72804710001085,4.716345658394985,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,77070.0,-15305.610814035404,False,False,False,False,93952.43267426486,False,False,False,False
2025-04-10 14:00:00+00:00,50.34,50.445,49.35,49.375,83796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.49100661895735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.47670272014284,4.716345658394985,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6726.0,-15172.593592112375,False,False,False,False,93794.96860179564,False,False,False,False
2025-04-10 15:00:00+00:00,49.375,49.77,49.09,49.12,59531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.327136001059145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.08350732146146,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-66257.0,-15964.599893009856,False,False,False,False,93263.74428238795,False,False,False,False
2025-04-10 16:00:00+00:00,49.12,49.41,48.49,49.36,58290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,50.17689464585516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.130396635798775,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-7967.0,-15840.606096219006,False,False,False,False,92721.51568886256,False,False,False,False
2025-04-10 17:00:00+00:00,49.34,50.18,48.74,49.905,49666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.123709215263055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.89997193257865,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,41699.0,-14948.519179998555,False,False,False,False,92053.98831384144,False,False,False,False
2025-04-10 18:00:00+00:00,49.92,50.475,49.64,50.085,42963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.11943893342813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.863782147284624,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,84662.0,-13404.170045424933,False,False,False,False,91292.8877198284,False,False,False,False
2025-04-10 19:00:00+00:00,50.085,50.375,49.575,50.26,87170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.11291982757273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.96264535976933,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,171832.0,-10532.291440069508,False,False,False,False,91228.9669799861,False,False,False,False
2025-04-11 14:00:00+00:00,50.31,50.46,49.54,49.82,52015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.10030644737568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5101083747173,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,119817.0,-8511.372192936647,False,False,False,False,90620.99849967624,False,False,False,False
2025-04-11 15:00:00+00:00,49.82,50.23,49.06,49.41,78003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.04768846910188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.67225047615198,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,41814.0,-7731.133864363986,False,False,False,False,90425.37061596032,False,False,False,False
2025-04-11 16:00:00+00:00,49.42,49.73,49.24,49.63,75266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,50.00300302993577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.604542592013885,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,117080.0,-5796.077525381598,False,False,False,False,90190.34161416248,False,False,False,False
2025-04-11 17:00:00+00:00,49.63,50.14,49.4,49.92,35150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,49.995867676829306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.96391245884777,4.716345658394985,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,152230.0,-3346.0608195617287,False,False,False,False,89337.00298448553,False,False,False,False
