date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_446,Gap_Up_aVWAP_441,Gap_Up_aVWAP_439,Gap_Up_aVWAP_438,Gap_Up_aVWAP_437,Gap_Up_aVWAP_436,Gap_Up_aVWAP_433,Gap_Up_aVWAP_432,Gap_Up_aVWAP_431,Gap_Up_aVWAP_428,Gap_Down_aVWAP_442,Gap_Down_aVWAP_425,Gap_Down_aVWAP_422,Gap_Down_aVWAP_402,Gap_Down_aVWAP_377,Gap_Down_aVWAP_357,Gap_Down_aVWAP_347,Gap_Down_aVWAP_346,Gap_Down_aVWAP_337,Gap_Down_aVWAP_317,aVWAP_OB_bull_358,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-07 17:00:00+00:00,49.955,49.975,49.945,49.97,86666.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,86666.0,False,False,False,False
2023-12-08 17:00:00+00:00,49.935,49.94,49.925,49.935,21927.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21927.0,-339.95348837209303,False,False,False,False,85662.2945736434,False,False,False,False
2023-12-11 17:00:00+00:00,49.935,49.945,49.93,49.945,7966.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,8.108108108107482,-62.16216216216122,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13961.0,-551.1325040562466,False,False,False,False,84457.70085932335,False,False,False,False
2023-12-12 17:00:00+00:00,49.955,49.96,49.955,49.96,951.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,20.854507201812567,-49.8795921670159,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13010.0,-744.2932404274675,False,False,False,False,83163.02332662066,False,False,False,False
2023-12-13 17:00:00+00:00,49.995,50.055,49.99,50.045,25269.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,40.97268445307276,-31.240719289206837,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,12259.0,-542.6917948394447,False,False,False,False,82265.44156961878,False,False,False,False
2023-12-14 17:00:00+00:00,50.095,50.105,50.09,50.095,25855.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,56.26825641876451,-17.532923169401798,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,38114.0,56.63676011930647,False,False,False,False,81390.86108016732,False,False,False,False
2023-12-15 17:00:00+00:00,50.095,50.11,50.09,50.09,2860.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,65.51791847673874,-9.272356675065836,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,35254.0,602.3323142259839,False,False,False,False,80173.32835024224,False,False,False,False
2023-12-18 17:00:00+00:00,49.715,49.715,49.705,49.71,4300.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,51.0530552952539,-9.272356675065836,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,30954.0,1072.9008054782942,False,False,False,False,78996.99767814546,False,False,False,False
2023-12-19 17:00:00+00:00,49.735,49.735,49.725,49.73,13000.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,42.49479502783037,-9.272356675065836,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,43954.0,1737.724048804212,False,False,False,False,77973.78841181763,False,False,False,False
2023-12-20 17:00:00+00:00,49.745,49.755,49.74,49.755,3430.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,38.17011398443614,14.27275149536544,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,47384.0,2445.4182495979453,False,False,False,False,76818.070762022,False,False,False,False
2023-12-21 17:00:00+00:00,49.775,49.78,49.77,49.775,2214.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,36.404895751414244,11.452757893667354,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,49598.0,3176.4660286739463,False,False,False,False,75661.4185021457,False,False,False,False
2023-12-22 17:00:00+00:00,49.795,49.795,49.79,49.79,2140.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,36.09175504588715,9.493960537050086,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,51738.0,3929.3580282293888,False,False,False,False,74521.55154862406,False,False,False,False
2023-12-25 17:00:00+00:00,49.79,49.79,49.79,49.79,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,35.88299457553575,7.316767637389603,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,51738.0,4670.577283605677,False,False,False,False,73366.17865639733,False,False,False,False
2023-12-26 17:00:00+00:00,49.805,49.815,49.805,49.805,1768.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,36.74576506469929,6.148667498237529,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,53506.0,5427.7156202939605,False,False,False,False,72256.1293749028,False,False,False,False
2023-12-27 17:00:00+00:00,49.83,49.84,49.83,49.835,141.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,39.26643318936841,6.148667498237529,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,53647.0,6175.301424630487,False,False,False,False,71138.06535358648,False,False,False,False
2023-12-28 17:00:00+00:00,49.855,49.865,49.84,49.845,37353.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,41.58454945732838,6.148667498237529,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,91000.0,7490.41303045017,False,False,False,False,70614.26589074018,False,False,False,False
2023-12-29 17:00:00+00:00,49.865,49.88,49.86,49.875,1300.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,44.99227530018622,6.148667498237529,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,92300.0,8805.290347807531,False,False,False,False,69539.6261094884,False,False,False,False
2024-01-01 17:00:00+00:00,49.875,49.875,49.875,49.875,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,47.26409252875811,6.148667498237529,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,92300.0,10099.781970322143,False,False,False,False,68461.49237135678,False,False,False,False
2024-01-02 17:00:00+00:00,49.87,49.87,49.86,49.86,403.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,47.71337480953994,6.148667498237529,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,91897.0,11367.955893262884,False,False,False,False,67406.32194699466,False,False,False,False
