date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_444,Gap_Up_aVWAP_440,Gap_Up_aVWAP_439,Gap_Up_aVWAP_438,Gap_Up_aVWAP_434,Gap_Up_aVWAP_433,Gap_Up_aVWAP_430,Gap_Up_aVWAP_428,Gap_Up_aVWAP_422,Gap_Up_aVWAP_415,Gap_Down_aVWAP_443,Gap_Down_aVWAP_442,Gap_Down_aVWAP_429,Gap_Down_aVWAP_426,Gap_Down_aVWAP_425,Gap_Down_aVWAP_421,Gap_Down_aVWAP_420,Gap_Down_aVWAP_418,Gap_Down_aVWAP_416,Gap_Down_aVWAP_413,aVWAP_OB_bull_244,aVWAP_OB_bull_109,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-07 17:00:00+00:00,0.3606,0.3699,0.3606,0.365,1200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",-1.0,0.4338,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1200.0,False,False,False,False
2023-12-08 17:00:00+00:00,0.369,0.369,0.352,0.3616,1586.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1586.0,-24.589147286821706,False,False,False,False,1205.984496124031,False,False,False,False
2023-12-11 17:00:00+00:00,0.365,0.365,0.3495,0.3495,1831.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3417.0,-77.18466438315005,False,False,False,False,1215.674658974821,False,False,False,False
2023-12-12 17:00:00+00:00,0.3495,0.3503,0.3355,0.3355,100.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3517.0,-130.51513470279113,False,False,False,False,1198.3773774403278,False,False,False,False
2023-12-13 17:00:00+00:00,0.3271,0.3499,0.3271,0.3496,788.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,12.210054416580855,-39.01095102507723,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2729.0,-170.80172176166258,False,False,False,False,1192.0149374800126,False,False,False,False
2023-12-14 17:00:00+00:00,0.3496,0.444,0.3496,0.444,1963.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,35.85391108562455,-18.464083287932755,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-766.0,-180.0296020444275,False,False,False,False,1203.968194263268,False,False,False,False
2023-12-15 17:00:00+00:00,0.4262,0.4363,0.4262,0.4317,218.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,48.92443840118712,-8.509961845399658,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-984.0,-192.494259377072,False,False,False,False,1188.681865670039,False,False,False,False
2023-12-18 17:00:00+00:00,0.4126,0.4126,0.4125,0.4125,200.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,53.991837444198836,-5.6464264555644945,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1184.0,-207.86644140223368,False,False,False,False,1173.353464651899,False,False,False,False
2023-12-19 17:00:00+00:00,0.4296,0.4399,0.4296,0.43,1900.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,58.92460617454319,-2.2318767802970427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,716.0,-193.5429306828192,False,False,False,False,1184.6193024092338,False,False,False,False
2023-12-20 17:00:00+00:00,0.459,0.459,0.434,0.434,500.0,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,62.54963428331737,0.5052476405441055,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1216.0,-171.68955191254292,False,False,False,False,1174.005049658703,False,False,False,False
