date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_822,Gap_Up_aVWAP_810,Gap_Up_aVWAP_762,Gap_Up_aVWAP_726,Gap_Up_aVWAP_696,Gap_Up_aVWAP_690,Gap_Up_aVWAP_642,Gap_Up_aVWAP_618,Gap_Up_aVWAP_606,Gap_Up_aVWAP_600,Gap_Down_aVWAP_888,Gap_Down_aVWAP_853,Gap_Down_aVWAP_846,Gap_Down_aVWAP_816,Gap_Down_aVWAP_786,Gap_Down_aVWAP_780,Gap_Down_aVWAP_732,Gap_Down_aVWAP_720,Gap_Down_aVWAP_714,Gap_Down_aVWAP_708,aVWAP_OB_bull_722,aVWAP_OB_bull_594,aVWAP_OB_bull_347,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-26 14:00:00+00:00,44.32,44.42,44.165,44.36,5494.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,5494.0,False,False,False,False
2025-03-26 15:00:00+00:00,44.395,44.84,44.35,44.615,4875.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4875.0,75.5813953488372,False,False,False,False,5484.403100775194,False,False,False,False
2025-03-26 16:00:00+00:00,44.615,44.615,44.475,44.5,3652.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.78048780487799,10.731707317072974,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1223.0,93.37083107986298,False,False,False,False,5455.993750375578,False,False,False,False
2025-03-26 17:00:00+00:00,44.5,44.55,44.145,44.33,3522.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36473489832626,10.731707317072974,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2299.0,56.279810442965875,False,False,False,False,5426.0093511449495,False,False,False,False
2025-03-26 18:00:00+00:00,44.33,44.46,44.145,44.175,8403.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.27283835050042,38.280255787404585,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-10702.0,-110.5152253778553,False,False,False,False,5472.164244925648,False,False,False,False
2025-03-26 19:00:00+00:00,44.175,44.185,43.88,44.175,12012.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.87824065194985,29.009789403124856,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10702.0,-274.72429165106684,False,False,False,False,5573.557047329901,False,False,False,False
2025-03-27 14:00:00+00:00,43.83,44.085,43.75,44.015,9148.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.91983577412439,19.86140710416828,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19850.0,-578.2169382921356,False,False,False,False,5628.974767526336,False,False,False,False
2025-03-27 15:00:00+00:00,44.04,44.25,43.885,44.04,15978.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.069680414229,14.21701887753676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3872.0,-629.2833423496219,False,False,False,False,5789.424771130579,False,False,False,False
2025-03-27 16:00:00+00:00,44.04,44.3,44.04,44.24,2787.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.76671077762002,14.21701887753676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1085.0,-636.3487168868371,False,False,False,False,5742.87554987274,False,False,False,False
2025-03-27 17:00:00+00:00,44.24,44.67,44.24,44.565,2043.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.228001933614614,14.21701887753676,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,958.0,-611.6301321289016,False,False,False,False,5685.513138246805,False,False,False,False
