date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_870,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_804,Gap_Up_aVWAP_756,Gap_Up_aVWAP_708,Gap_Up_aVWAP_684,Gap_Up_aVWAP_672,Gap_Up_aVWAP_576,Gap_Down_aVWAP_846,Gap_Down_aVWAP_840,Gap_Down_aVWAP_648,Gap_Down_aVWAP_636,Gap_Down_aVWAP_492,Gap_Down_aVWAP_468,Gap_Down_aVWAP_462,Gap_Down_aVWAP_444,Gap_Down_aVWAP_408,Gap_Down_aVWAP_342,aVWAP_OB_bull_846,aVWAP_OB_bull_515,aVWAP_OB_bull_286,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 15:00:00+00:00,105.82,106.035,105.69,105.95,18608.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,18608.0,False,False,False,False
2025-02-13 16:00:00+00:00,105.95,106.0,105.285,105.365,28610.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28610.0,-443.5658914728682,False,False,False,False,18763.06976744186,False,False,False,False
2025-02-13 17:00:00+00:00,105.365,105.4,104.965,105.035,56062.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-84672.0,-1749.433086953909,False,False,False,False,19341.347755543535,False,False,False,False
2025-02-13 18:00:00+00:00,105.035,105.335,104.945,105.06,39261.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067615658363214,-49.039145907473106,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-45411.0,-2426.3566049856313,False,False,False,False,19650.179573287045,False,False,False,False
2025-02-13 19:00:00+00:00,105.09,105.61,105.065,105.49,41750.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.124904268781654,-37.351643097598306,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3661.0,-2445.498363047869,False,False,False,False,19992.812448119803,False,False,False,False
2025-02-13 20:00:00+00:00,105.53,106.26,105.51,106.16,78240.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.826681174406914,-23.1376449002283,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,74579.0,-1251.3200938533287,False,False,False,False,20895.869619466783,False,False,False,False
2025-02-14 15:00:00+00:00,106.0,106.71,105.99,106.21,25517.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.349954147247644,-14.200304554969598,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,100096.0,319.95618667152917,False,False,False,False,20967.515051723112,False,False,False,False
2025-02-14 16:00:00+00:00,106.23,106.405,105.92,106.015,23154.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.30400626966927,-11.134644178353938,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,76942.0,1507.8948504440636,False,False,False,False,21001.414043169265,False,False,False,False
2025-02-14 17:00:00+00:00,106.015,106.49,105.955,106.41,26078.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77172647790153,-6.184720690339802,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,103020.0,3081.7259380340784,False,False,False,False,21080.120802189896,False,False,False,False
2025-02-14 18:00:00+00:00,106.415,106.64,106.22,106.47,16889.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48900033546411,-2.512306232743427,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,119909.0,4893.001504886263,False,False,False,False,21015.14218510168,False,False,False,False
