date,Open,High,Low,Close,Volume,aVWAP_peak_427,aVWAP_valley_411,aVWAP_valley_347,aVWAP_valley_323,aVWAP_valley_269,aVWAP_valley_238,aVWAP_valley_237,aVWAP_valley_236,aVWAP_valley_180,aVWAP_OB_bull_347,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-08 17:00:00+00:00,2.97,2.97,2.93,2.93,100.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,100.0,False,False,False,False
2023-12-11 17:00:00+00:00,2.93,2.93,2.93,2.93,0.0,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,98.44961240310077,False,False,False,False
2023-12-12 17:00:00+00:00,2.97,2.995,2.92,2.92,314.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-314.0,-4.868217054263566,False,False,False,False,101.7914788774713,False,False,False,False
2023-12-13 17:00:00+00:00,2.92,2.92,2.92,2.92,0.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-314.0,-9.660957875127696,False,False,False,False,100.21331641425469,False,False,False,False
2023-12-14 17:00:00+00:00,2.92,3.13,2.92,3.08,251.0,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.764705882352906,-21.411764705882383,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63.0,-10.48791976853657,False,False,False,False,102.55109445434375,False,False,False,False
2023-12-15 17:00:00+00:00,3.08,3.08,3.08,3.08,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.941176470588175,-4.258823529411821,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-63.0,-11.302060547318948,False,False,False,False,100.9611550054392,False,False,False,False
2023-12-18 17:00:00+00:00,3.08,3.09,3.06,3.09,87.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.16877710582523,6.258958218772122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24.0,-10.75474177914346,False,False,False,False,100.74470298985099,False,False,False,False
2023-12-19 17:00:00+00:00,3.03,3.03,3.03,3.03,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.41634975006238,6.258958218772122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24.0,-10.215908573265265,False,False,False,False,99.18276961016338,False,False,False,False
2023-12-20 17:00:00+00:00,3.03,3.05,3.03,3.05,100.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,67.1720157439404,6.258958218772122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,124.0,-8.135041773679758,False,False,False,False,99.19543984876549,False,False,False,False
2023-12-21 17:00:00+00:00,3.07,3.09,3.07,3.09,30.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,69.70886241613763,6.258958218772122,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154.0,-5.62132019579325,False,False,False,False,98.12264233173036,False,False,False,False
2023-12-22 17:00:00+00:00,3.09,3.11,3.09,3.11,100.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.23004512634604,8.36672131380405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254.0,-1.596183448571649,False,False,False,False,98.15174865216865,False,False,False,False
2023-12-25 17:00:00+00:00,3.11,3.11,3.11,3.11,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.9108335998183,10.531040722312028,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254.0,2.366548077762795,False,False,False,False,96.63001611492572,False,False,False,False
2023-12-26 17:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.90004852143826,10.531040722312028,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254.0,6.267841906014535,False,False,False,False,95.1318763301982,False,False,False,False
2023-12-27 17:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.55952513585157,10.531040722312028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254.0,10.108650558634466,False,False,False,False,93.65696351887729,False,False,False,False
2023-12-28 17:00:00+00:00,3.06,3.06,3.06,3.06,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,63.33250954546045,10.531040722312028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254.0,13.889911790283543,False,False,False,False,92.20491757284819,False,False,False,False
2023-12-29 17:00:00+00:00,3.155,3.16,3.1,3.1,44.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.77165725193652,10.531040722312028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,298.0,18.294719359426434,False,False,False,False,91.45755450970326,False,False,False,False
2024-01-01 17:00:00+00:00,3.1,3.1,3.1,3.1,0.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,65.73108905625391,10.531040722312028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,298.0,22.631235338350056,False,False,False,False,90.03960792815747,False,False,False,False
2024-01-02 17:00:00+00:00,3.09,3.13,3.09,3.13,400.0,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.18642500121673,10.531040722312028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,698.0,33.10206889899579,False,False,False,False,94.84519540213951,False,False,False,False
