date,Open,High,Low,Close,Volume,aVWAP_peak_456,aVWAP_valley_464,aVWAP_valley_432,aVWAP_valley_270,aVWAP_OB_bull_270,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-06-13 15:00:00+00:00,14.74,15.15,14.74,15.15,100.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.550551427738924,,63.73650007106309,3.340572147082753,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3210.0,191.32721401192376,False,False,False,False,97.49622275056483,False,False,False,False
2025-06-13 16:00:00+00:00,15.15,15.15,15.15,15.15,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.550551427738924,,67.70324616555828,7.239869659406992,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3210.0,238.12834247685515,False,False,False,False,95.98465340559483,False,False,False,False
2025-06-13 17:00:00+00:00,15.15,15.29,15.15,15.19,600.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.62699446161772,,70.77575426064888,10.380494912645176,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3810.0,293.50619763225274,False,False,False,False,103.79884482566312,False,False,False,False
2025-06-13 18:00:00+00:00,15.19,15.23,15.19,15.23,600.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.688248499538316,,73.25469644312301,13.070948232006486,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4410.0,357.3278069712876,False,False,False,False,111.49188599115672,False,False,False,False
2025-06-13 19:00:00+00:00,15.23,15.35,15.23,15.315,955.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.036570593770117,,75.76442777864061,15.872423490024786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5365.0,434.9661355453762,False,False,False,False,124.5695311695884,False,False,False,False
2025-06-16 14:00:00+00:00,15.09,15.12,15.09,15.12,400.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.018173301505836,,71.15054535937436,15.872423490024786,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4965.0,505.1992187152153,False,False,False,False,128.8397709964165,False,False,False,False
2025-06-16 15:00:00+00:00,15.12,15.12,15.12,15.12,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.018173301505836,,68.0746237465302,15.872423490024786,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4965.0,574.3434168746693,False,False,False,False,126.84225516701468,False,False,False,False
2025-06-16 16:00:00+00:00,15.12,15.12,15.12,15.12,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.018173301505836,,66.02400933796741,15.872423490024786,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4965.0,642.4156119618837,False,False,False,False,124.87570857527803,False,False,False,False
2025-06-16 17:00:00+00:00,15.12,15.12,15.12,15.12,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.018173301505836,,64.65693306559223,23.568021395142154,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4965.0,709.4324241795289,False,False,False,False,122.9396510779869,False,False,False,False
2025-06-16 18:00:00+00:00,15.12,15.12,15.12,15.12,0.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.018173301505836,,63.74554888400878,22.124438674454566,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4965.0,775.4102160527144,False,False,False,False,121.0336099760026,False,False,False,False
2025-06-16 19:00:00+00:00,15.12,15.12,15.03,15.03,400.0,,,,,,,,"rgba(38, 166, 154, 0.5)",,15.004423094261982,,59.781580300048056,17.88110429224544,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4565.0,834.1635460363932,False,False,False,False,125.35867028645217,False,False,False,False
2025-06-17 14:00:00+00:00,14.275,14.29,14.035,14.285,492.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.876656873208852,,46.72892023867645,5.630935166444118,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4073.0,884.3780647024955,False,False,False,False,131.04303198743742,False,False,False,False
2025-06-17 15:00:00+00:00,14.285,14.315,14.205,14.205,485.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.795809100693102,,37.560894454878,-2.4627744373202063,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3588.0,926.2946838543947,False,False,False,False,136.53073691786474,False,False,False,False
2025-06-17 16:00:00+00:00,14.205,14.205,14.14,14.14,255.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.757958979763998,,31.07478993592723,-8.011759393466136,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3333.0,963.6079445698305,False,False,False,False,138.3674696788281,False,False,False,False
2025-06-17 17:00:00+00:00,14.14,14.165,13.965,13.965,1060.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.621016918072737,,25.84410863089618,-12.556154074623251,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2273.0,983.9085965920035,False,False,False,False,152.65634611791603,False,False,False,False
2025-06-17 18:00:00+00:00,13.965,14.06,13.88,14.055,23.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.618576614590326,,24.612763771932105,-13.689130500190814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2296.0,1004.251098970422,False,False,False,False,150.64617020911112,False,False,False,False
2025-06-17 19:00:00+00:00,14.055,14.075,13.98,13.98,723.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.553235293469307,,23.276894474825056,-15.29638129932848,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1573.0,1013.0689113894853,False,False,False,False,159.51987299656676,False,False,False,False
2025-06-18 14:00:00+00:00,14.04,14.055,14.015,14.03,408.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.524228754078456,,23.701898906588944,-15.459629554721651,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1981.0,1028.0755949338343,False,False,False,False,163.37227806638745,False,False,False,False
2025-06-18 15:00:00+00:00,14.03,14.19,14.03,14.19,69.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.520681569900947,,27.802733613696674,-15.459629554721651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2050.0,1043.9193841596664,False,False,False,False,161.90914197233494,False,False,False,False
2025-06-18 16:00:00+00:00,14.19,14.19,14.05,14.05,1085.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.467934278003636,,28.976469082770404,-15.459629554721651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,965.0,1042.6958278161057,False,False,False,False,176.2206281433065,False,False,False,False
2025-06-18 17:00:00+00:00,14.05,14.05,13.925,13.925,134.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.460355054288094,,28.553028094182757,-15.459629554721651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,831.0,1039.4137219584918,False,False,False,False,175.56604476123974,False,False,False,False
2025-06-18 18:00:00+00:00,13.925,13.97,13.88,13.88,326.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.44083710680159,,27.858044431471605,-15.459629554721651,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,505.0,1031.1282378971198,False,False,False,False,177.8983541447864,False,False,False,False
2025-06-18 19:00:00+00:00,13.88,13.88,13.765,13.815,87.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.230003690364308,,26.797439674543867,-15.4917036763538,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,1021.622373743676,False,False,False,False,176.4890773363401,False,False,False,False
2025-06-19 14:00:00+00:00,13.815,13.815,13.815,13.815,0.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.230003690364308,,26.09036983659204,-16.89189546358177,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,1012.2638873290454,False,False,False,False,173.7528125714356,False,False,False,False
2025-06-19 15:00:00+00:00,13.815,13.815,13.815,13.815,0.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.230003690364308,,25.618989944624154,-18.040444801882643,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,1003.0504937270447,False,False,False,False,171.0589705160645,False,False,False,False
2025-06-19 16:00:00+00:00,13.815,13.815,13.815,13.815,0.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.230003690364308,,25.30473668331223,-19.010283792856214,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,993.9799434367029,False,False,False,False,168.40689345379994,False,False,False,False
2025-06-19 17:00:00+00:00,13.815,13.815,13.815,13.815,0.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.230003690364308,,25.09523450910428,-19.845809797580085,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,985.050021833033,False,False,False,False,165.79593386536894,False,False,False,False
2025-06-19 18:00:00+00:00,13.815,13.815,13.815,13.815,0.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.230003690364308,,24.95556639296565,-20.57452458136767,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,976.2585486263193,False,False,False,False,163.225454270557,False,False,False,False
2025-06-19 19:00:00+00:00,13.815,13.815,13.815,13.815,0.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.230003690364308,,24.862454315539892,-21.214111679372845,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,418.0,967.6033773297872,False,False,False,False,160.69482707256387,False,False,False,False
2025-06-20 14:00:00+00:00,13.815,13.935,13.78,13.83,20.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.230928690777882,,25.664212944417272,-21.214111679372845,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,438.0,959.3924722549068,False,False,False,False,158.513511924152,False,False,False,False
2025-06-20 15:00:00+00:00,13.83,13.93,13.83,13.93,8.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.232277382994447,,31.1714297596167,-22.46337975000848,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,446.0,951.4328990416524,False,False,False,False,156.1799691036225,False,False,False,False
2025-06-20 16:00:00+00:00,13.93,13.93,13.815,13.815,12.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.232507127128505,,31.893948075817043,-21.75596473465885,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,434.0,943.4106835526344,False,False,False,False,153.9446207454268,False,False,False,False
2025-06-20 17:00:00+00:00,13.815,13.905,13.815,13.87,112.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.232842879959941,,34.62862456948327,-19.15842549048466,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,546.0,937.2492776060819,False,False,False,False,153.29431654782329,False,False,False,False
2025-06-20 18:00:00+00:00,13.87,13.9,13.87,13.9,12.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.233078654573106,,37.6213154797358,-16.40128950853358,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,558.0,931.3694438447473,False,False,False,False,151.1037069889423,False,False,False,False
2025-06-20 19:00:00+00:00,13.9,13.93,13.84,13.84,115.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,14.230856414304087,,37.92384033718892,-16.11886809140792,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,443.0,923.7978245603325,False,False,False,False,150.54395959376487,False,False,False,False
2025-06-23 14:00:00+00:00,13.84,14.265,13.84,14.265,300.0,,,,,,,,#000000,,14.229836752850797,,47.98769889095021,-6.912553257688451,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,743.0,920.9947575128855,False,False,False,False,152.86110750703983,False,False,False,False
2025-06-23 15:00:00+00:00,14.265,14.265,14.21,14.21,100.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.240706937186522,,53.210112253374064,-2.565199126388208,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,643.0,916.6847612723756,False,False,False,False,152.0415554526671,False,False,False,False
2025-06-23 16:00:00+00:00,14.21,14.21,14.08,14.08,100.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.230715919324672,,53.544955405086085,-2.565199126388208,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,543.0,910.8911990821061,False,False,False,False,151.2347096316955,False,False,False,False
2025-06-23 17:00:00+00:00,14.08,14.08,13.845,13.99,100.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.208630223455796,,51.89694802726018,-2.565199126388208,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,443.0,903.6370719645541,False,False,False,False,150.44037304825835,False,False,False,False
2025-06-23 18:00:00+00:00,13.99,13.99,13.99,13.99,0.0,,,,,,,,#000000,,14.208630223455796,,50.79827644204291,-2.565199126388208,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,443.0,896.495411934096,False,False,False,False,148.10796416378923,False,False,False,False
2025-06-23 19:00:00+00:00,13.99,13.99,13.83,13.89,281.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,14.164922521260369,,48.00670817976292,-2.565199126388208,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,162.0,885.1078861676758,False,False,False,False,150.16830580466072,False,False,False,False
2025-06-24 14:00:00+00:00,13.37,13.37,13.28,13.3,115.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.977010325059046,,39.67468122864799,-3.496566720205294,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47.0,872.1139654518978,False,False,False,False,149.62306075342565,False,False,False,False
2025-06-24 15:00:00+00:00,13.3,13.455,13.295,13.45,300.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,13.915418047148696,,37.09007999322023,-5.722203342756117,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,347.0,863.972663661946,False,False,False,False,151.9544861681012,False,False,False,False
2025-06-24 16:00:00+00:00,13.45,13.45,13.385,13.4,540.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,13.846319251693197,,34.92443116916711,-7.72905859872364,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-193.0,847.5854905819158,False,False,False,False,157.9706956848748,False,False,False,False
2025-06-24 17:00:00+00:00,13.4,13.405,13.35,13.38,468.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,13.80195227328045,,33.293294921176035,-9.389313747625188,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-661.0,824.1965682473124,False,False,False,False,162.77735156572945,False,False,False,False
2025-06-24 18:00:00+00:00,13.38,13.38,13.295,13.32,601.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,13.753908946096756,,31.6213611771122,-11.205385867113293,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1262.0,791.8524354062688,False,False,False,False,169.57150115385767,False,False,False,False
2025-06-24 19:00:00+00:00,13.32,13.48,13.32,13.48,620.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,13.731558306899844,,34.070403833153186,-11.205385867113293,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-642.0,769.6221650898925,False,False,False,False,176.55488873286762,False,False,False,False
2025-06-25 14:00:00+00:00,13.35,13.425,13.35,13.425,55.0,,,,,,,,"rgba(239, 83, 80, 0.75)",,13.729453132381403,,34.995136015857454,-11.205385867113293,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-697.0,746.8838369489639,False,False,False,False,174.6703168145286,False,False,False,False
2025-06-25 15:00:00+00:00,13.425,13.5,13.425,13.48,20.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.72900586012844,,36.82785332582903,-11.205385867113293,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-677.0,724.8081185466543,False,False,False,False,172.2723274065514,False,False,False,False
2025-06-25 16:00:00+00:00,13.48,13.615,13.48,13.615,10.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.729011630157975,,40.77871478287485,-15.688489535258924,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-667.0,703.2296981040705,False,False,False,False,169.7564773692405,False,False,False,False
2025-06-25 17:00:00+00:00,13.585,13.585,13.52,13.52,15.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.728923460554148,,41.81879243170293,-14.47232198245706,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-682.0,681.7532686761004,False,False,False,False,167.35715213870967,False,False,False,False
2025-06-25 18:00:00+00:00,13.52,13.595,13.52,13.595,10.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.7289273874843,,44.01263823411174,-12.133518645179507,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-672.0,660.7648459059283,False,False,False,False,164.91750636911726,False,False,False,False
2025-06-25 19:00:00+00:00,13.595,13.595,13.44,13.445,323.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.7235810517393,,43.00799159950461,-12.133518645179507,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-995.0,635.0940731011851,False,False,False,False,167.36839774323946,False,False,False,False
2025-06-26 14:00:00+00:00,13.445,13.47,13.445,13.445,102.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.721110650231042,,42.33822717643319,-12.133518645179507,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-995.0,609.821296774035,False,False,False,False,166.35493421233653,False,False,False,False
2025-06-26 15:00:00+00:00,13.445,13.555,13.445,13.555,4.0,,,,,,,,"rgba(239, 83, 80, 0.5)",,13.721066930974025,,44.33618945130466,-11.020469134387163,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-991.0,585.0023619403289,False,False,False,False,163.83780344935454,False,False,False,False
2025-06-26 16:00:00+00:00,13.555,13.555,13.505,13.505,2.0,,,,,,,,"rgba(239, 83, 80, 0.5)",0.5812554988599706,13.721046398431922,-0.37168921215482237,44.70538299330296,-10.326996528734256,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-993.0,560.5372090420292,False,False,False,False,161.3286902175816,False,False,False,False
