date,Open,High,Low,Close,Volume
2024-12-16 15:00:00+00:00,245.03,246.42,241.155,241.73,7861.0
2024-12-16 16:00:00+00:00,241.68,241.96,237.135,238.275,6662.0
2024-12-16 17:00:00+00:00,238.265,239.23,234.66,238.08,10781.0
2024-12-16 18:00:00+00:00,238.33,239.95,236.96,237.28,6194.0
2024-12-16 19:00:00+00:00,237.05,239.18,237.05,239.065,3772.0
2024-12-16 20:00:00+00:00,239.045,239.285,236.73,236.895,9336.0
2024-12-17 15:00:00+00:00,235.34,235.485,230.87,230.87,2516.0
2024-12-17 16:00:00+00:00,230.87,234.865,230.87,232.63,1160.0
2024-12-17 17:00:00+00:00,232.57,233.16,231.795,232.29,2811.0
2024-12-17 18:00:00+00:00,232.295,232.74,231.06,231.64,1459.0
2024-12-17 19:00:00+00:00,231.545,231.64,229.59,229.99,2516.0
2024-12-17 20:00:00+00:00,229.99,231.515,229.55,231.31,4870.0
2024-12-18 15:00:00+00:00,234.045,238.775,233.0,238.775,4180.0
2024-12-18 16:00:00+00:00,238.39,241.08,238.08,239.295,7356.0
2024-12-18 17:00:00+00:00,239.33,242.29,238.72,242.29,3542.0
2024-12-18 18:00:00+00:00,242.29,244.49,242.24,243.33,1834.0
2024-12-18 19:00:00+00:00,246.02,246.02,235.13,235.43,4886.0
2024-12-18 20:00:00+00:00,235.45,235.82,227.615,231.51,7867.0
2024-12-19 15:00:00+00:00,233.275,233.3,228.625,228.91,6996.0
2024-12-19 16:00:00+00:00,228.91,229.32,226.4,228.04,8742.0
2024-12-19 17:00:00+00:00,228.03,228.03,224.19,226.05,2944.0
2024-12-19 18:00:00+00:00,225.68,226.28,224.465,226.21,1205.0
2024-12-19 19:00:00+00:00,226.25,226.28,224.93,225.14,3714.0
2024-12-19 20:00:00+00:00,225.33,225.96,222.51,222.68,8721.0
2024-12-20 15:00:00+00:00,221.0,225.125,220.7,223.705,9571.0
2024-12-20 16:00:00+00:00,223.705,226.195,223.705,224.82,5162.0
2024-12-20 17:00:00+00:00,224.72,226.235,224.54,225.21,3384.0
2024-12-20 18:00:00+00:00,225.05,225.05,223.55,224.36,840.0
2024-12-20 19:00:00+00:00,224.14,224.965,223.74,224.29,2564.0
2024-12-20 20:00:00+00:00,224.42,224.695,221.4,221.67,6918.0
2024-12-23 15:00:00+00:00,225.11,225.19,223.9,223.9,891.0
2024-12-23 16:00:00+00:00,223.9,223.9,223.9,223.9,0.0
2024-12-23 17:00:00+00:00,223.9,223.9,223.9,223.9,0.0
2024-12-23 18:00:00+00:00,223.9,223.9,223.9,223.9,0.0
2024-12-23 19:00:00+00:00,223.9,223.9,223.9,223.9,0.0
2024-12-23 20:00:00+00:00,223.9,223.9,223.9,223.9,0.0
2024-12-24 15:00:00+00:00,221.825,223.71,221.825,222.86,3440.0
2024-12-24 16:00:00+00:00,222.86,222.865,221.66,221.85,2602.0
2024-12-24 17:00:00+00:00,221.85,221.925,220.46,221.395,1885.0
2024-12-24 18:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-24 19:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-24 20:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-25 15:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-25 16:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-25 17:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-25 18:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-25 19:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-25 20:00:00+00:00,221.395,221.395,221.395,221.395,0.0
2024-12-26 15:00:00+00:00,220.825,222.63,219.875,222.63,2037.0
2024-12-26 16:00:00+00:00,222.38,223.235,222.01,222.81,1227.0
2024-12-26 17:00:00+00:00,222.81,222.81,221.74,221.845,667.0
2024-12-26 18:00:00+00:00,221.845,223.24,221.845,222.68,1777.0
2024-12-26 19:00:00+00:00,222.68,223.89,222.67,223.89,2463.0
2024-12-26 20:00:00+00:00,223.65,225.265,223.65,224.03,3739.0
2024-12-27 15:00:00+00:00,219.51,219.51,216.91,218.025,508.0
2024-12-27 16:00:00+00:00,218.05,218.06,216.18,216.72,720.0
2024-12-27 17:00:00+00:00,216.72,216.72,215.92,216.705,371.0
2024-12-27 18:00:00+00:00,216.83,219.02,216.75,219.02,728.0
2024-12-27 19:00:00+00:00,218.88,221.435,218.88,221.04,2508.0
2024-12-27 20:00:00+00:00,221.04,221.145,218.95,219.355,2813.0
2024-12-30 15:00:00+00:00,212.85,215.0,212.78,214.755,1502.0
2024-12-30 16:00:00+00:00,214.755,215.965,214.56,215.965,1441.0
2024-12-30 17:00:00+00:00,215.965,217.05,215.655,216.525,1566.0
2024-12-30 18:00:00+00:00,216.525,217.245,216.42,217.02,434.0
2024-12-30 19:00:00+00:00,217.02,217.07,215.86,216.59,1145.0
2024-12-30 20:00:00+00:00,216.33,216.68,215.01,215.01,2301.0
2024-12-31 15:00:00+00:00,216.115,217.74,215.58,216.84,742.0
2024-12-31 16:00:00+00:00,216.84,216.94,215.65,216.59,676.0
2024-12-31 17:00:00+00:00,216.29,217.45,215.74,217.45,1880.0
2024-12-31 18:00:00+00:00,217.7,217.72,216.46,216.99,654.0
2024-12-31 19:00:00+00:00,216.885,218.73,216.74,218.61,1856.0
2024-12-31 20:00:00+00:00,218.61,220.8,218.61,219.93,12397.0
2025-01-01 15:00:00+00:00,219.93,219.93,219.93,219.93,0.0
2025-01-01 16:00:00+00:00,219.93,219.93,219.93,219.93,0.0
2025-01-01 17:00:00+00:00,219.93,219.93,219.93,219.93,0.0
2025-01-01 18:00:00+00:00,219.93,219.93,219.93,219.93,0.0
2025-01-01 19:00:00+00:00,219.93,219.93,219.93,219.93,0.0
2025-01-01 20:00:00+00:00,219.93,219.93,219.93,219.93,0.0
2025-01-02 15:00:00+00:00,222.43,223.23,220.7,221.12,2031.0
2025-01-02 16:00:00+00:00,221.275,223.73,220.27,222.44,2367.0
2025-01-02 17:00:00+00:00,222.44,223.14,218.535,219.68,1469.0
2025-01-02 18:00:00+00:00,219.68,219.72,218.22,218.78,1040.0
2025-01-02 19:00:00+00:00,218.78,220.325,218.78,219.14,1437.0
2025-01-02 20:00:00+00:00,219.14,221.41,219.14,220.31,5049.0
2025-01-03 15:00:00+00:00,223.415,225.32,222.26,225.32,3523.0
2025-01-03 16:00:00+00:00,225.32,225.6,224.5,225.325,1762.0
2025-01-03 17:00:00+00:00,225.185,226.125,224.555,225.99,1702.0
2025-01-03 18:00:00+00:00,225.99,227.7,225.68,227.27,1767.0
2025-01-03 19:00:00+00:00,227.28,228.86,227.13,228.86,3079.0
2025-01-03 20:00:00+00:00,228.39,229.85,228.04,229.46,6927.0
2025-01-06 15:00:00+00:00,239.08,239.08,234.87,234.87,2979.0
2025-01-06 16:00:00+00:00,234.87,235.21,232.11,232.24,2471.0
2025-01-06 17:00:00+00:00,232.345,233.01,231.92,232.97,2892.0
2025-01-06 18:00:00+00:00,233.34,234.44,232.935,234.06,1589.0
2025-01-06 19:00:00+00:00,234.03,234.04,232.27,232.41,2289.0
2025-01-06 20:00:00+00:00,232.25,233.785,231.96,232.585,6612.0
2025-01-07 15:00:00+00:00,233.27,233.27,228.02,231.91,1693.0
2025-01-07 16:00:00+00:00,232.36,234.08,231.52,231.52,1047.0
2025-01-07 17:00:00+00:00,231.52,232.06,230.82,232.03,633.0
2025-01-07 18:00:00+00:00,232.03,232.315,230.35,230.83,513.0
2025-01-07 19:00:00+00:00,230.83,232.57,230.83,231.075,1112.0
2025-01-07 20:00:00+00:00,231.075,231.075,228.29,228.87,6998.0
2025-01-08 15:00:00+00:00,225.62,227.475,223.915,227.41,2784.0
2025-01-08 16:00:00+00:00,227.95,230.875,227.25,230.87,752.0
2025-01-08 17:00:00+00:00,230.87,230.87,228.025,229.87,3624.0
2025-01-08 18:00:00+00:00,230.36,232.985,230.01,230.485,1092.0
2025-01-08 19:00:00+00:00,230.06,232.705,230.05,230.865,2051.0
2025-01-08 20:00:00+00:00,231.11,233.79,231.0,233.59,10045.0
2025-01-09 15:00:00+00:00,233.59,233.59,233.59,233.59,0.0
2025-01-09 16:00:00+00:00,233.59,233.59,233.59,233.59,0.0
2025-01-09 17:00:00+00:00,233.59,233.59,233.59,233.59,0.0
2025-01-09 18:00:00+00:00,233.59,233.59,233.59,233.59,0.0
2025-01-09 19:00:00+00:00,233.59,233.59,233.59,233.59,0.0
2025-01-09 20:00:00+00:00,233.59,233.59,233.59,233.59,0.0
2025-01-10 15:00:00+00:00,227.9,231.725,226.67,227.98,7598.0
2025-01-10 16:00:00+00:00,228.14,228.14,225.695,227.29,4963.0
2025-01-10 17:00:00+00:00,227.29,228.02,225.79,227.975,2382.0
2025-01-10 18:00:00+00:00,227.97,229.74,227.59,229.18,2392.0
2025-01-10 19:00:00+00:00,229.18,230.12,227.97,229.49,2275.0
2025-01-10 20:00:00+00:00,229.335,229.84,227.565,228.7,14446.0
