date,Open,High,Low,Close,Volume
2024-12-16 15:00:00+00:00,66.215,66.24,65.885,65.93,1144.0
2024-12-16 16:00:00+00:00,65.93,66.005,65.8,65.95,863.0
2024-12-16 17:00:00+00:00,65.95,66.0,65.82,65.965,570.0
2024-12-16 18:00:00+00:00,65.965,66.215,65.945,66.175,685.0
2024-12-16 19:00:00+00:00,66.175,66.305,66.1,66.21,916.0
2024-12-16 20:00:00+00:00,66.21,66.22,65.99,66.14,3501.0
2024-12-17 15:00:00+00:00,65.86,65.89,65.455,65.525,3439.0
2024-12-17 16:00:00+00:00,65.53,65.735,65.5,65.735,3641.0
2024-12-17 17:00:00+00:00,65.735,65.79,65.565,65.76,2487.0
2024-12-17 18:00:00+00:00,65.76,65.775,65.6,65.645,2011.0
2024-12-17 19:00:00+00:00,65.645,65.68,65.54,65.615,5271.0
2024-12-17 20:00:00+00:00,65.615,65.82,65.605,65.75,17039.0
2024-12-18 15:00:00+00:00,65.56,65.58,65.205,65.475,3235.0
2024-12-18 16:00:00+00:00,65.475,65.495,65.365,65.43,2338.0
2024-12-18 17:00:00+00:00,65.43,65.44,65.275,65.33,1065.0
2024-12-18 18:00:00+00:00,65.325,65.405,65.23,65.4,3287.0
2024-12-18 19:00:00+00:00,65.27,65.27,64.485,64.545,5309.0
2024-12-18 20:00:00+00:00,64.55,64.65,63.8,64.125,25011.0
2024-12-19 15:00:00+00:00,64.545,64.585,64.005,64.245,3459.0
2024-12-19 16:00:00+00:00,64.245,64.525,64.09,64.325,1125.0
2024-12-19 17:00:00+00:00,64.325,64.355,64.075,64.205,1380.0
2024-12-19 18:00:00+00:00,64.21,64.425,64.095,64.425,13610.0
2024-12-19 19:00:00+00:00,64.42,64.44,63.89,63.93,3724.0
2024-12-19 20:00:00+00:00,63.93,64.15,63.75,63.79,5503.0
2024-12-20 15:00:00+00:00,63.56,64.19,63.53,64.025,2900.0
2024-12-20 16:00:00+00:00,64.025,64.505,63.965,64.495,2346.0
2024-12-20 17:00:00+00:00,64.495,64.605,64.395,64.415,1972.0
2024-12-20 18:00:00+00:00,64.41,64.41,64.0,64.065,2782.0
2024-12-20 19:00:00+00:00,64.06,64.575,64.035,64.565,3441.0
2024-12-20 20:00:00+00:00,64.57,64.6,64.195,64.345,13484.0
2024-12-23 15:00:00+00:00,63.75,63.77,63.58,63.58,262.0
2024-12-23 16:00:00+00:00,63.58,63.58,63.58,63.58,0.0
2024-12-23 17:00:00+00:00,63.58,63.58,63.58,63.58,0.0
2024-12-23 18:00:00+00:00,63.58,63.58,63.58,63.58,0.0
2024-12-23 19:00:00+00:00,63.58,63.58,63.58,63.58,0.0
2024-12-23 20:00:00+00:00,63.58,63.58,63.58,63.58,0.0
2024-12-24 15:00:00+00:00,64.28,64.45,64.2,64.42,2233.0
2024-12-24 16:00:00+00:00,64.42,64.475,64.33,64.36,1956.0
