date,Close,High,Low,Open,Volume
2024-12-24 00:00:00+00:00,27.9267946454,28.1314222405,27.5516440544,27.7124228791,293849
2024-12-26 00:00:00+00:00,27.6637020231,28.2191197812,27.5760044823,27.6442136807,611967
2024-12-27 00:00:00+00:00,27.4688185992,27.7611437351,27.3031676889,27.5467719688,755902
2024-12-30 00:00:00+00:00,27.3518885449,28.0047480149,26.8939124987,27.0010983818,848174
2024-12-31 00:00:00+00:00,26.9523775259,27.7026787079,26.9134008411,27.4006094008,918206
2025-01-02 00:00:00+00:00,27.3324002025,27.7513995639,26.8451916427,27.108284265,570818
2025-01-03 00:00:00+00:00,27.7806320774,27.9170504742,27.2447026617,27.5272836264,624775
2025-01-06 00:00:00+00:00,28.2678406372,28.5796541154,27.8001204198,27.9462829878,852306
2025-01-07 00:00:00+00:00,28.4334915475,28.7745375394,28.1767326365,28.4140032051,763727
2025-01-08 00:00:00+00:00,26.8744241563,28.258096466,26.7039011604,28.258096466,1225389
2025-01-10 00:00:00+00:00,26.2702855422,26.4554247949,25.4030543058,26.3579830829,1285709
2025-01-13 00:00:00+00:00,25.8317978384,26.0948904607,25.1577935168,26.0948904607,926703
2025-01-14 00:00:00+00:00,25.3153567651,26.1241229743,25.2763800803,26.0948904607,856173
2025-01-15 00:00:00+00:00,24.8768690613,25.9487278928,24.8086598629,25.9487278928,1417950
2025-01-16 00:00:00+00:00,25.3738217922,25.7928211536,24.6508042896,24.8378923765,1105170
2025-01-17 00:00:00+00:00,24.7014739798,25.4322868194,24.4481255287,25.2081708819,1357359
2025-01-21 00:00:00+00:00,24.6722414662,24.9061015749,24.1558003928,24.8963574037,1350440
2025-01-22 00:00:00+00:00,23.9901494825,24.9353340885,23.8537310858,24.7501948357,1793002
2025-01-23 00:00:00+00:00,24.3311954744,24.8865157908,23.7368010314,23.9219402842,2661949
2025-01-24 00:00:00+00:00,24.9158457461,25.2958684227,24.3165792176,24.3604279879,1159611
2025-01-27 00:00:00+00:00,24.6722414662,24.8476365477,23.9511727977,24.7014739798,1423768
2025-01-28 00:00:00+00:00,23.9706611401,24.8184040341,23.7019168986,24.8184040341,1104711
2025-01-29 00:00:00+00:00,24.1558003928,24.5065905559,23.9220377259,24.1168237081,1033945
2025-01-30 00:00:00+00:00,24.8573807189,24.9255899173,24.3799163303,24.5942880966,1205199
2025-01-31 00:00:00+00:00,26.0071929199,26.7340106494,25.1594500259,25.76358864,1653081
2025-02-03 00:00:00+00:00,25.2374033955,25.7830769824,24.98892703,25.2763800803,1207122
2025-02-04 00:00:00+00:00,25.7148677841,26.1143788031,25.11072917,25.2276592243,1086867
2025-02-05 00:00:00+00:00,26.4164481101,26.5820990204,25.6661469281,26.0071929199,2094644
2025-02-06 00:00:00+00:00,26.6503082188,26.6795407324,26.0266812623,26.4944014797,1065737
2025-02-07 00:00:00+00:00,26.66005239,27.2836793465,26.3969597677,26.6210757052,1400886
2025-02-10 00:00:00+00:00,26.4164481101,26.635691962,26.0364254335,26.6210757052,1012309
2025-02-11 00:00:00+00:00,25.9194953792,26.309262227,25.8464140952,26.2410530286,753141
2025-02-12 00:00:00+00:00,26.4846573085,26.5431223357,25.3543334498,25.3543334498,681158
2025-02-13 00:00:00+00:00,26.7867266155,27.1472609498,26.5431223357,26.6697965612,495576
2025-02-14 00:00:00+00:00,27.0205867242,27.410353572,26.7282615884,26.9036566699,1676969
2025-02-18 00:00:00+00:00,27.6247253383,27.6344695095,26.8646799851,27.1959818057,873189
2025-02-19 00:00:00+00:00,28.1021897269,28.1703989253,27.5370277976,27.7124228791,847837
2025-02-20 00:00:00+00:00,28.608886629,28.6186308002,27.8780737894,28.0534688709,743822
2025-02-21 00:00:00+00:00,28.258096466,28.8135142241,28.1216780693,28.6478633138,736767
