date,Open,High,Low,Close,Volume
2025-07-09 13:30:00+00:00,13.95,13.95,13.93,13.93,428.0
2025-07-09 13:35:00+00:00,13.93,13.93,13.93,13.93,0.0
2025-07-09 13:40:00+00:00,14.0,14.055,14.0,14.055,1729.0
2025-07-09 13:45:00+00:00,14.055,14.11,14.01,14.09,1439.0
2025-07-09 13:50:00+00:00,14.09,14.1,14.08,14.09,495.0
2025-07-09 13:55:00+00:00,14.115,14.12,14.1,14.1,211.0
2025-07-09 14:00:00+00:00,14.085,14.085,13.99,13.99,2235.0
2025-07-09 14:05:00+00:00,13.99,14.01,13.865,13.92,116.0
2025-07-09 14:10:00+00:00,13.905,13.91,13.84,13.87,2764.0
2025-07-09 14:15:00+00:00,13.87,13.88,13.865,13.87,414.0
2025-07-09 14:20:00+00:00,13.875,13.935,13.875,13.935,852.0
2025-07-09 14:25:00+00:00,13.935,13.945,13.935,13.945,200.0
2025-07-09 14:30:00+00:00,13.935,13.96,13.935,13.96,359.0
2025-07-09 14:35:00+00:00,13.96,13.96,13.95,13.96,505.0
2025-07-09 14:40:00+00:00,13.975,13.975,13.935,13.935,0.0
2025-07-09 14:45:00+00:00,13.93,13.93,13.92,13.93,0.0
2025-07-09 14:50:00+00:00,13.93,13.97,13.92,13.96,536.0
2025-07-09 14:55:00+00:00,13.95,13.96,13.95,13.95,1609.0
2025-07-09 15:00:00+00:00,13.95,13.965,13.945,13.965,841.0
2025-07-09 15:05:00+00:00,13.965,14.01,13.96,13.965,557.0
2025-07-09 15:10:00+00:00,13.945,13.96,13.935,13.94,500.0
2025-07-09 15:15:00+00:00,13.94,13.955,13.94,13.955,14.0
2025-07-09 15:20:00+00:00,13.955,13.98,13.955,13.98,150.0
2025-07-09 15:25:00+00:00,13.98,14.0,13.98,13.995,1637.0
2025-07-09 15:30:00+00:00,13.995,14.025,13.995,14.02,387.0
2025-07-09 15:35:00+00:00,14.02,14.02,13.97,13.98,1299.0
2025-07-09 15:40:00+00:00,13.98,13.995,13.98,13.995,462.0
2025-07-09 15:45:00+00:00,14.0,14.025,14.0,14.025,228.0
2025-07-09 15:50:00+00:00,14.025,14.04,14.025,14.025,179.0
2025-07-09 15:55:00+00:00,14.025,14.05,14.025,14.05,5.0
2025-07-09 16:00:00+00:00,14.04,14.07,14.04,14.055,593.0
2025-07-09 16:05:00+00:00,14.055,14.055,14.055,14.055,114.0
2025-07-09 16:10:00+00:00,14.055,14.055,14.035,14.035,100.0
2025-07-09 16:15:00+00:00,14.035,14.05,14.035,14.04,100.0
2025-07-09 16:20:00+00:00,14.04,14.04,14.02,14.02,0.0
2025-07-09 16:25:00+00:00,14.01,14.025,13.995,14.01,311.0
2025-07-09 16:30:00+00:00,14.01,14.015,14.01,14.01,500.0
2025-07-09 16:35:00+00:00,14.01,14.04,14.01,14.035,133.0
2025-07-09 16:40:00+00:00,14.035,14.035,14.035,14.035,10.0
2025-07-09 16:45:00+00:00,14.035,14.035,14.015,14.015,44.0
2025-07-09 16:50:00+00:00,14.015,14.015,13.985,14.01,735.0
2025-07-09 16:55:00+00:00,14.0,14.0,14.0,14.0,0.0
2025-07-09 17:00:00+00:00,14.0,14.0,13.97,13.99,72.0
2025-07-09 17:05:00+00:00,14.0,14.0,13.99,14.0,248.0
2025-07-09 17:10:00+00:00,14.0,14.055,13.99,14.055,1634.0
2025-07-09 17:15:00+00:00,14.055,14.055,14.055,14.055,322.0
2025-07-09 17:20:00+00:00,14.055,14.06,14.03,14.03,229.0
2025-07-09 17:25:00+00:00,14.04,14.04,14.015,14.03,652.0
2025-07-09 17:30:00+00:00,14.03,14.03,14.0,14.005,829.0
2025-07-09 17:35:00+00:00,14.005,14.02,14.0,14.02,194.0
2025-07-09 17:40:00+00:00,14.02,14.02,14.01,14.02,111.0
2025-07-09 17:45:00+00:00,14.02,14.05,14.02,14.045,156.0
2025-07-09 17:50:00+00:00,14.045,14.045,14.045,14.045,260.0
2025-07-09 17:55:00+00:00,14.045,14.05,14.025,14.025,408.0
2025-07-09 18:00:00+00:00,14.025,14.03,14.02,14.02,290.0
2025-07-09 18:05:00+00:00,14.02,14.02,14.02,14.02,500.0
2025-07-09 18:10:00+00:00,14.02,14.02,14.01,14.01,225.0
2025-07-09 18:15:00+00:00,14.01,14.01,13.975,13.99,385.0
2025-07-09 18:20:00+00:00,13.99,13.99,13.97,13.97,119.0
2025-07-09 18:25:00+00:00,13.97,13.97,13.955,13.955,29.0
2025-07-09 18:30:00+00:00,13.955,13.97,13.955,13.97,134.0
2025-07-09 18:35:00+00:00,13.96,13.99,13.96,13.985,383.0
2025-07-09 18:40:00+00:00,13.98,13.98,13.96,13.97,358.0
